src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,nnlm
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text last name,,,last name,,activity login sign,,,collection,hot button collection,collection,,,activity,nearby ui activity,,,0.2583988557259242
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,sign,sign button,,,,,ui activity profile loggedout user log,,,0.36880619327227276
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,,content wrapper,navigate,,,,ui activity profile loggedout user log,,,0.4647074043750763
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text last name,,,last name,,activity login sign,,,,content wrapper,,,,,ui activity profile loggedout user log,,,0.4647074043750763
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,log,log button,,,,,ui activity profile loggedout user log,,,0.32517201950152713
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,nearby,hot button nearby,nearby,,,,ui activity profile loggedout user log,,,0.27153221766153973
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,search,hot button search,search,,,nearby,ui activity profile loggedout user log,,,0.33963322391112644
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,me,hot button profile,me,,,search,ui activity profile loggedout user log,,,0.3417734242975712
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,activity,hot button feed,activity,,,me,ui activity profile loggedout user log,,,0.2637995705008507
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text last name,,,last name,,activity login sign,,,collection,hot button collection,collection,,,activity,ui activity profile loggedout user log,,,0.31724437574545544
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text last name,,,last name,,activity login sign,,,sign email,email sign,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,0.386055330435435
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text last name,,,last name,,activity login sign,,,know place,container,,,,,ui activity create account,,,0.2920236910382907
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text last name,,,last name,,activity login sign,,,agree yelp term service confirm read privacy policy,term service,,,,know place,ui activity create account,,,0.32004911204179126
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text last name,,,last name,,activity login sign,,,sign google,google sign,,,,sign email,ui activity create account,,,0.3427824278672536
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text last name,,,last name,,activity login sign,,,sign facebook,fb sign,,,,sign google,ui activity create account,,,0.343362957239151
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text last name,,,last name,,activity login sign,,,n worry wo post without permission,wont share,,,,sign facebook,ui activity create account,,,0.29986673096815747
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text last name,,,last name,,activity login sign,,,,email address,,,,,ui activity create account,,,0.4815070331096649
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text last name,,,last name,,activity login sign,,,password,password,,,,,ui activity create account,,,0.43902865052223206
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,,text last name,,,last name,,activity login sign,,,next,signup next button,,,,,ui activity create account,,,0.5253520806630453
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text last name,,,last name,,activity login sign,,,first name,first name,,,,,ui activity create account,,,0.7367459138234457
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text last name,,,last name,,activity login sign,,,,zip code edittext,,,,last name,ui activity create account,,,0.4822658449411392
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text last name,,,last name,,activity login sign,,,,flag selector,select country,,,,ui activity create account,,,0.37974701821804047
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text last name,,,last name,,activity login sign,,,,flag selector dropdown,select country,,,,ui activity create account,,chevron x,0.40572279691696167
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,9.0,,text last name,,,last name,,activity login sign,,,,zip code edittext,,,,labfellow,ui activity create account,,,0.4822658449411392
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,10.0,,text last name,,,last name,,activity login sign,,,labfellow,last name,,,,sealbot,ui activity create account,,,0.43944868445396423
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text last name,,,last name,,activity login sign,,,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,0.33933231234550476
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text last name,,,last name,,activity login sign,,,welcome yelp sealbot complete profile fill detail,welcome yelp,,,,,ui activity create account,,,0.3417796889940898
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text last name,,,last name,,activity login sign,,,gender optional,gender button,,,,add photo,ui activity create account,,,0.35683948795000714
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,11.0,,text last name,,,last name,,activity login sign,,,,user photo,,,,welcome yelp sealbot complete profile fill detail,ui activity create account,,blank user medium,0.411828875541687
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text last name,,,last name,,activity login sign,,,add photo,add photo,,,,,ui activity create account,,,0.3121178795893987
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text last name,,,last name,,activity login sign,,,birthdate optional,birthdate button,,,,gender optional,ui activity create account,,,0.45163387060165405
a33,a33-a35,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,11.0,,text last name,,,last name,,activity login sign,,,agree yelp term service confirm read privacy policy,create account policy,,,,birthdate optional,ui activity create account,,,0.3378940671682358
a33,a33-a35,6.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,9.0,,text first name,,,first name,,activity login sign,join,,first name,first name,,,,,ui activity create account,,,0.81219482421875
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text first name,,,first name,,activity login sign,join,,no not now,negative action button,,,,,onboarding ui activity,,,0.36062807341416675
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text first name,,,first name,,activity login sign,join,,personalize tip go,title,,,,,onboarding ui activity,,,0.38637904326121014
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text first name,,,first name,,activity login sign,join,,near interest business event send push notification,description,,,,,onboarding ui activity,,,0.38643431663513184
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text first name,,,first name,,activity login sign,join,,yes turn,positive action button,,,,,onboarding ui activity,,,0.3780849128961563
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text first name,,,first name,,activity login sign,join,,skip,skip button,,,,,onboarding ui activity,,,0.3524504502614339
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text first name,,,first name,,activity login sign,join,,welcome yelp,welcome headline,,,,,onboarding ui activity,,,0.34901245435078937
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text first name,,,first name,,activity login sign,join,,know place,welcome tagline,,,,,onboarding ui activity,,,0.37290995319684345
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text first name,,,first name,,activity login sign,join,,agree yelp term service confirm read privacy policy,term service,,,,,onboarding ui activity,,,0.32845349609851837
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text first name,,,first name,,activity login sign,join,,continue google,google sign button,,,,,onboarding ui activity,,,0.32589062800010044
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text first name,,,first name,,activity login sign,join,,continue facebook,fb sign button,,,,,onboarding ui activity,,,0.3086197686692079
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text first name,,,first name,,activity login sign,join,,or,login signup divider,,,,,onboarding ui activity,,,0.2629994824528694
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text first name,,,first name,,activity login sign,join,,sign email,sign text button,,,,,onboarding ui activity,,,0.44076195855935413
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text first name,,,first name,,activity login sign,join,,log,login text button,,,,,onboarding ui activity,,,0.3834468734761079
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,me,hot button profile,me,,,search,nearby ui activity,,,0.26278837335606414
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,,content wrapper,navigate,,,,nearby ui activity,,,0.38257724046707153
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,,search icon,,,,,nearby ui activity,,,0.39062537252902985
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,text first name,,,first name,,activity login sign,join,,cleaner mover delivery sushi etc,search text,,,,,nearby ui activity,,,0.36396429936091107
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,restaurant,title,,,,,nearby ui activity,,,0.30579079190889996
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,nearby,hot button nearby,nearby,,,cleaner mover delivery sushi etc,nearby ui activity,,,0.23077833404143652
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,search,hot button search,search,,,nearby,nearby ui activity,,,0.30835558970769245
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,activity,hot button feed,activity,,,me,nearby ui activity,,,0.2089400738477707
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text first name,,,first name,,activity login sign,join,,collection,hot button collection,collection,,,activity,nearby ui activity,,,0.2721412430206935
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,sign,sign button,,,,,ui activity profile loggedout user log,,,0.38445839285850525
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,,content wrapper,navigate,,,,ui activity profile loggedout user log,,,0.4708455204963684
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text first name,,,first name,,activity login sign,join,,,content wrapper,,,,,ui activity profile loggedout user log,,,0.4708455204963684
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,log,log button,,,,,ui activity profile loggedout user log,,,0.3237203471362591
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,nearby,hot button nearby,nearby,,,,ui activity profile loggedout user log,,,0.28962385406096774
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,search,hot button search,search,,,nearby,ui activity profile loggedout user log,,,0.3672011097272237
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,me,hot button profile,me,,,search,ui activity profile loggedout user log,,,0.3216338933755954
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,activity,hot button feed,activity,,,me,ui activity profile loggedout user log,,,0.26778559386730194
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text first name,,,first name,,activity login sign,join,,collection,hot button collection,collection,,,activity,ui activity profile loggedout user log,,,0.33098676304022473
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text first name,,,first name,,activity login sign,join,,sign email,email sign,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,0.38181549807389575
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text first name,,,first name,,activity login sign,join,,know place,container,,,,,ui activity create account,,,0.295409436027209
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text first name,,,first name,,activity login sign,join,,agree yelp term service confirm read privacy policy,term service,,,,know place,ui activity create account,,,0.33060868084430695
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text first name,,,first name,,activity login sign,join,,sign google,google sign,,,,sign email,ui activity create account,,,0.3577244778474172
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text first name,,,first name,,activity login sign,join,,sign facebook,fb sign,,,,sign google,ui activity create account,,,0.3373782734076182
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text first name,,,first name,,activity login sign,join,,n worry wo post without permission,wont share,,,,sign facebook,ui activity create account,,,0.28068381547927856
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text first name,,,first name,,activity login sign,join,,,email address,,,,,ui activity create account,,,0.47128742933273315
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text first name,,,first name,,activity login sign,join,,password,password,,,,,ui activity create account,,,0.40829583009084064
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,,text first name,,,first name,,activity login sign,join,,next,signup next button,,,,,ui activity create account,,,0.5134697357813517
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text first name,,,first name,,activity login sign,join,,last name,last name,,,,first name,ui activity create account,,,0.7389477491378784
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text first name,,,first name,,activity login sign,join,,,zip code edittext,,,,last name,ui activity create account,,,0.4494682550430298
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text first name,,,first name,,activity login sign,join,,,flag selector,select country,,,,ui activity create account,,,0.3909042030572891
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text first name,,,first name,,activity login sign,join,,,flag selector dropdown,select country,,,,ui activity create account,,chevron x,0.4248984754085541
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,9.0,,text first name,,,first name,,activity login sign,join,,,zip code edittext,,,,labfellow,ui activity create account,,,0.4494682550430298
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,10.0,,text first name,,,first name,,activity login sign,join,,labfellow,last name,,,,sealbot,ui activity create account,,,0.4069758156935374
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text first name,,,first name,,activity login sign,join,,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,0.35397157073020935
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text first name,,,first name,,activity login sign,join,,welcome yelp sealbot complete profile fill detail,welcome yelp,,,,,ui activity create account,,,0.3541884223620097
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text first name,,,first name,,activity login sign,join,,gender optional,gender button,,,,add photo,ui activity create account,,,0.36609412729740143
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,11.0,,text first name,,,first name,,activity login sign,join,,,user photo,,,,welcome yelp sealbot complete profile fill detail,ui activity create account,,blank user medium,0.42546695470809937
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text first name,,,first name,,activity login sign,join,,add photo,add photo,,,,,ui activity create account,,,0.352515975634257
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text first name,,,first name,,activity login sign,join,,birthdate optional,birthdate button,,,,gender optional,ui activity create account,,,0.44048960010210675
a33,a33-a35,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,11.0,,text first name,,,first name,,activity login sign,join,,agree yelp term service confirm read privacy policy,create account policy,,,,birthdate optional,ui activity create account,,,0.3307338108619054
a33,a33-a35,7.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,11.0,create account,button sign,,,,,activity login sign,,,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,0.4927258789539337
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,create account,button sign,,,,,activity login sign,,,no not now,negative action button,,,,,onboarding ui activity,,,0.3758225850760937
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,create account,button sign,,,,,activity login sign,,,personalize tip go,title,,,,,onboarding ui activity,,,0.2950636570652326
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,create account,button sign,,,,,activity login sign,,,near interest business event send push notification,description,,,,,onboarding ui activity,,,0.3696037729581197
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,create account,button sign,,,,,activity login sign,,,yes turn,positive action button,,,,,onboarding ui activity,,,0.392175296942393
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,create account,button sign,,,,,activity login sign,,,skip,skip button,,,,,onboarding ui activity,,,0.40886110812425613
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,create account,button sign,,,,,activity login sign,,,welcome yelp,welcome headline,,,,,onboarding ui activity,,,0.2857976704835892
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,create account,button sign,,,,,activity login sign,,,know place,welcome tagline,,,,,onboarding ui activity,,,0.4160173038641612
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,create account,button sign,,,,,activity login sign,,,agree yelp term service confirm read privacy policy,term service,,,,,onboarding ui activity,,,0.3761070966720581
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,create account,button sign,,,,,activity login sign,,,continue google,google sign button,,,,,onboarding ui activity,,,0.5432160447041193
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,create account,button sign,,,,,activity login sign,,,continue facebook,fb sign button,,,,,onboarding ui activity,,,0.550019790728887
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,create account,button sign,,,,,activity login sign,,,or,login signup divider,,,,,onboarding ui activity,,,0.36048413440585136
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,create account,button sign,,,,,activity login sign,,,sign email,sign text button,,,,,onboarding ui activity,,,0.5870383779207865
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,create account,button sign,,,,,activity login sign,,,log,login text button,,,,,onboarding ui activity,,,0.5382851958274841
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,me,hot button profile,me,,,search,nearby ui activity,,,0.323521139100194
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,,content wrapper,navigate,,,,nearby ui activity,,,0.371006578207016
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,,search icon,,,,,nearby ui activity,,,0.4050191640853882
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,create account,button sign,,,,,activity login sign,,,cleaner mover delivery sushi etc,search text,,,,,nearby ui activity,,,0.3010963996251424
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,restaurant,title,,,,,nearby ui activity,,,0.20864663273096085
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,delivery,title,,,,,nearby ui activity,,,0.21202262490987778
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,takeout,title,,,,,nearby ui activity,,,0.19874082754055658
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,accountant,title,,,,,nearby ui activity,,,0.2059352621436119
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,plumber,title,,,,,nearby ui activity,,,0.17835213616490364
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,auto repair,title,,,,,nearby ui activity,,,0.21940494825442633
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,mover,title,,,,,nearby ui activity,,,0.17742741852998734
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,more,title,,,,,nearby ui activity,,,0.2327843780318896
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,nearby,hot button nearby,nearby,,,cleaner mover delivery sushi etc,nearby ui activity,,,0.2813114921251933
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,search,hot button search,search,,,nearby,nearby ui activity,,,0.418966939051946
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,activity,hot button feed,activity,,,me,nearby ui activity,,,0.3848611166079839
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,create account,button sign,,,,,activity login sign,,,collection,hot button collection,collection,,,activity,nearby ui activity,,,0.43848519523938495
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,sign,sign button,,,,,ui activity profile loggedout user log,,,0.6053701937198639
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,,content wrapper,navigate,,,,ui activity profile loggedout user log,,,0.45927485823631287
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,create account,button sign,,,,,activity login sign,,,,content wrapper,,,,,ui activity profile loggedout user log,,,0.45927485823631287
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,create account,button sign,,,,,activity login sign,,,join yelp community write review check local business,content wrapper,,,,,ui activity profile loggedout user log,,,0.4503159125645955
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,log,log button,,,,,ui activity profile loggedout user log,,,0.5752100149790446
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,nearby,hot button nearby,nearby,,,,ui activity profile loggedout user log,,,0.34015701214472455
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,search,hot button search,search,,,nearby,ui activity profile loggedout user log,,,0.47781245907147724
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,me,hot button profile,me,,,search,ui activity profile loggedout user log,,,0.3823666591197252
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,activity,hot button feed,activity,,,me,ui activity profile loggedout user log,,,0.44370663662751514
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,create account,button sign,,,,,activity login sign,,,collection,hot button collection,collection,,,activity,ui activity profile loggedout user log,,,0.4973307152589162
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,create account,button sign,,,,,activity login sign,,,sign email,email sign,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,0.529427965482076
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,create account,button sign,,,,,activity login sign,,,know place,container,,,,,ui activity create account,,,0.39245937764644623
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,create account,button sign,,,,,activity login sign,,,agree yelp term service confirm read privacy policy,term service,,,,know place,ui activity create account,,,0.3782622814178467
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,create account,button sign,,,,,activity login sign,,,sign google,google sign,,,,sign email,ui activity create account,,,0.4787793606519699
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,create account,button sign,,,,,activity login sign,,,sign facebook,fb sign,,,,sign google,ui activity create account,,,0.48747066656748456
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,create account,button sign,,,,,activity login sign,,,n worry wo post without permission,wont share,,,,sign facebook,ui activity create account,,,0.2697034378846486
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,create account,button sign,,,,,activity login sign,,,,email address,,,,,ui activity create account,,,0.49323658645153046
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,create account,button sign,,,,,activity login sign,,,password,password,,,,,ui activity create account,,,0.3848770658175151
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,create account,button sign,,,,,activity login sign,,,next,signup next button,,,,,ui activity create account,,,0.3635340742766857
a33,a33-a35,7.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,create account,button sign,,,,,activity login sign,,,nse nkdjfq al ne,email address,,,,,ui activity create account,,,0.26805973052978516
