src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,glove
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,grocery,,,,,,br com vansact main app,,,0.4902781918644905
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,add item,ed description,,,,,br com vansact add item shopping list,,,0.5213818972309431
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,grocery,action bar title,,,,,br com vansact add item shopping list,,,0.5785480298929744
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,,action do,add item,,,,br com vansact add item shopping list,,,0.5512654938631587
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,,search,search,,,,br com vansact add item shopping list,,,0.5219859499484301
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,,action bar,option,,,,br com vansact add item shopping list,,,0.5550006222393777
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,,ed quantity,,,,,br com vansact add item shopping list,,,0.49166343443923527
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,u,ed unit value,,,,,br com vansact add item shopping list,,,0.5444403522544436
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,item add,header description collumn,,,,,br com vansact add item shopping list,,,0.5199061524536874
Shop1,Shop1-Shop2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,fab,,,,,main activity,,ic add shopping cart white dp,weekly grocery shopping,ed description,,,,,br com vansact add item shopping list,,,0.5497869874040285
Shop1,Shop1-Shop2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,,,,,,br com vansact main app,new shopping list,,0.5884837848799569
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,add new list,name shopping list,,,,,br com vansact main app,,,0.8069536175046649
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,shopping list,action bar title,,,,,br com vansact main app,,,0.6765008909361703
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,action add,new list,,,,br com vansact main app,,,0.5740677416324615
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,action bar,option,,,,br com vansact main app,,,0.4567586375134332
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,save,alert title,,,,,br com vansact main app,,,0.4611236559493201
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,new shopping list,message,,,,,br com vansact main app,,,0.6454611590930394
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,cancel,button,,,,,br com vansact main app,,,0.28705696229423794
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,grocery,,,,,,br com vansact main app,,,0.38728879143794376
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,add item,ed description,,,,,br com vansact add item shopping list,,,0.6428965287549155
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,grocery,action bar title,,,,,br com vansact add item shopping list,,,0.7228154071739742
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,action do,add item,,,,br com vansact add item shopping list,,,0.6793063240391868
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,search,search,,,,br com vansact add item shopping list,,,0.6004307738372258
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,action bar,option,,,,br com vansact add item shopping list,,,0.6610855460166931
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,ed quantity,,,,,br com vansact add item shopping list,,,0.6085611709526607
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,u,ed unit value,,,,,br com vansact add item shopping list,,,0.6350493729114532
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,item add,header description collumn,,,,,br com vansact add item shopping list,,,0.6428965287549155
Shop1,Shop1-Shop2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,,,shopping list edit activity,,,add item,ed description,,,,,br com vansact add item shopping list,,,0.6661575026810169
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,description,shopping list description,,,,,shopping list edit activity,,,add new list,name shopping list,,,,,br com vansact main app,,,0.700928196310997
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,description,shopping list description,,,,,shopping list edit activity,,,shopping list,action bar title,,,,,br com vansact main app,,,0.5935771837830544
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,description,shopping list description,,,,,shopping list edit activity,,,,action add,new list,,,,br com vansact main app,,,0.5151621922850609
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,description,shopping list description,,,,,shopping list edit activity,,,,action bar,option,,,,br com vansact main app,,,0.3884335979819298
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,description,shopping list description,,,,,shopping list edit activity,,,,,,,,,br com vansact main app,new shopping list,,0.5063552800565958
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,description,shopping list description,,,,,shopping list edit activity,,,save,alert title,,,,,br com vansact main app,,,0.38674815744161606
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,description,shopping list description,,,,,shopping list edit activity,,,new shopping list,message,,,,,br com vansact main app,,,0.5786062721163034
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,description,shopping list description,,,,,shopping list edit activity,,,cancel,button,,,,,br com vansact main app,,,0.33834482729434967
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,description,shopping list description,,,,,shopping list edit activity,,,grocery,,,,,,br com vansact main app,,,0.38260505845149356
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,,,shopping list edit activity,,,grocery,action bar title,,,,,br com vansact add item shopping list,,,0.6447793692350388
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,,,shopping list edit activity,,,,action do,add item,,,,br com vansact add item shopping list,,,0.6274895519018173
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,,,shopping list edit activity,,,,search,search,,,,br com vansact add item shopping list,,,0.5024967305362225
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,description,shopping list description,,,,,shopping list edit activity,,,,action bar,option,,,,br com vansact add item shopping list,,,0.594893641769886
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,,,shopping list edit activity,,,,ed quantity,,,,,br com vansact add item shopping list,,,0.5083090290427208
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,,,shopping list edit activity,,,u,ed unit value,,,,,br com vansact add item shopping list,,,0.5580918118357658
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,,,shopping list edit activity,,,item add,header description collumn,,,,,br com vansact add item shopping list,,,0.6661575026810169
Shop1,Shop1-Shop2,3.0,correct,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,save,add shopping list,,,,,shopping list edit activity,,,,action do,add item,,,,br com vansact add item shopping list,,,0.7242811508476734
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,save,add shopping list,,,,,shopping list edit activity,,,add new list,name shopping list,,,,,br com vansact main app,,,0.7510853558778763
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,save,add shopping list,,,,,shopping list edit activity,,,shopping list,action bar title,,,,,br com vansact main app,,,0.6091376040130854
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,save,add shopping list,,,,,shopping list edit activity,,,,action add,new list,,,,br com vansact main app,,,0.5912291258573532
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,save,add shopping list,,,,,shopping list edit activity,,,,action bar,option,,,,br com vansact main app,,,0.40326464362442493
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,save,add shopping list,,,,,shopping list edit activity,,,,,,,,,br com vansact main app,new shopping list,,0.4887257916852832
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,,,shopping list edit activity,,,save,alert title,,,,,br com vansact main app,,,0.46029709465801716
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,,,shopping list edit activity,,,new shopping list,message,,,,,br com vansact main app,,,0.5594916064292192
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,save,add shopping list,,,,,shopping list edit activity,,,cancel,button,,,,,br com vansact main app,,,0.35130299627780914
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,save,add shopping list,,,,,shopping list edit activity,,,ok,button,,,,,br com vansact main app,,,0.3543118046862738
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,save,add shopping list,,,,,shopping list edit activity,,,grocery,,,,,,br com vansact main app,,,0.38260505845149356
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,,,shopping list edit activity,,,add item,ed description,,,,,br com vansact add item shopping list,,,0.6621138658374548
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,save,add shopping list,,,,,shopping list edit activity,,,grocery,action bar title,,,,,br com vansact add item shopping list,,,0.7206714078783989
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,save,add shopping list,,,,,shopping list edit activity,,,,search,search,,,,br com vansact add item shopping list,,,0.5604260759428144
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,save,add shopping list,,,,,shopping list edit activity,,,,action bar,option,,,,br com vansact add item shopping list,,,0.7077453099191189
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,,,shopping list edit activity,,,,ed quantity,,,,,br com vansact add item shopping list,,,0.6004066877067089
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,,,shopping list edit activity,,,u,ed unit value,,,,,br com vansact add item shopping list,,,0.6493047196418047
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,save,add shopping list,,,,,shopping list edit activity,,,item add,header description collumn,,,,,br com vansact add item shopping list,,,0.6621138658374548
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,save,add shopping list,,,,,shopping list edit activity,,,weekly grocery shopping,ed description,,,,,br com vansact add item shopping list,,,0.7376337796449661
Shop1,Shop1-Shop3,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab,,,,,main activity,,ic add shopping cart white dp,,fab new list,,,,,ui main activity,,ic input add,0.7002067491412163
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,,ic add shopping cart white dp,skip,btn skip,,,,,ui tutorial activity,,,0.4519437203804652
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,main activity,,ic add shopping cart white dp,welcome,view pager,,,,,ui tutorial activity,,,0.5069327553113302
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,main activity,,ic add shopping cart white dp,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,,,0.5498845494455762
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,main activity,,ic add shopping cart white dp,,,,,,,ui tutorial activity,,,0.5575059056282043
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,,ic add shopping cart white dp,next,btn next,,,,,ui tutorial activity,,,0.5255592912435532
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,,ic add shopping cart white dp,shopping list,coordinator layout,,,,,ui main activity,,,0.614332201225417
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab,,,,,main activity,,ic add shopping cart white dp,,coordinator layout,open navigation drawer,,,,ui main activity,,,0.4964511767029762
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,,ic add shopping cart white dp,n shopping list,coordinator layout,,,,,ui main activity,,,0.5569799015065655
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,,ic add shopping cart white dp,create list,coordinator layout,,,,,ui main activity,,,0.5498190139021192
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,,list name,,,shopping list name,,ui main activity,priority,,0.5402170233428478
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,new list,dialog title,,,,,ui main activity,,,0.5821371035916465
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,off,switch statistic,,,,,ui main activity,,,0.6072837449610233
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,,input counter,,,shopping list name,,ui main activity,,,0.6301365233957767
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,priority,priority spinner content,,,,,ui main activity,,,0.5619614975793021
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,deadline,set deadline,,,,,ui main activity,,,0.5837729101379713
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.CheckBox,clickable,clickable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,,list dialog checkbox,,,,,ui main activity,,,0.5242923932770888
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,normal,priority spinner,,,,,ui main activity,,,0.5954782118399938
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,,list note,,,note,,ui main activity,,,0.6563609292109808
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,cancel,button,,,,,ui main activity,,,0.6688374817371369
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab,,,,,main activity,,ic add shopping cart white dp,okay,button,,,,,ui main activity,,,0.6370792835950851
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,,list note,,,note,,ui main activity,priority,,0.5919984770672662
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,grocery,list name,,,shopping list name,,ui main activity,,,0.5681187721590201
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,,main activity,,ic add shopping cart white dp,,input counter,,,shopping list name,grocery,ui main activity,,,0.5995536405179236
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,fab,,,,,main activity,,ic add shopping cart white dp,weekly grocery shopping,list note,,,note,,ui main activity,priority,,0.5938922555910217
Shop1,Shop1-Shop3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,list name,,,shopping list name,,ui main activity,priority,,0.8442015222140721
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,skip,btn skip,,,,,ui tutorial activity,,,0.34251253803571063
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,welcome,view pager,,,,,ui tutorial activity,,,0.43598245953520137
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,,,,,,ui tutorial activity,,,0.5558973451455435
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,next,btn next,,,,,ui tutorial activity,,,0.4438357229034106
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,fab new list,,,,,ui main activity,,ic input add,0.6095446007592338
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,shopping list,coordinator layout,,,,,ui main activity,,,0.5957289572272982
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,coordinator layout,open navigation drawer,,,,ui main activity,,,0.47401097204004017
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,new list,dialog title,,,,,ui main activity,,,0.5909776708909443
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,off,switch statistic,,,,,ui main activity,,,0.47039009009798366
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,input counter,,,shopping list name,,ui main activity,,,0.7760843464306423
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,priority,priority spinner content,,,,,ui main activity,,,0.4726211130619049
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,deadline,set deadline,,,,,ui main activity,,,0.48115623245636624
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,list dialog checkbox,,,,,ui main activity,,,0.49202217410008114
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,normal,priority spinner,,,,,ui main activity,,,0.47817715754111606
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,list note,,,note,,ui main activity,,,0.583011823395888
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,cancel,button,,,,,ui main activity,,,0.48133192509412764
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,list note,,,note,,ui main activity,priority,,0.5344455455030713
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,grocery,list name,,,shopping list name,,ui main activity,,,0.865780132157462
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,shopping list name,shopping list name,,,,,shopping list edit activity,,,,input counter,,,shopping list name,grocery,ui main activity,,,0.8322814106941223
Shop1,Shop1-Shop3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,,,shopping list edit activity,,,,list note,,,note,,ui main activity,priority,,0.6644587729658399
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,description,shopping list description,,,,,shopping list edit activity,,,skip,btn skip,,,,,ui tutorial activity,,,0.34725646674633026
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,description,shopping list description,,,,,shopping list edit activity,,,welcome,view pager,,,,,ui tutorial activity,,,0.49215804040431976
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,description,shopping list description,,,,,shopping list edit activity,,,,,,,,,ui tutorial activity,,,0.5653852025667826
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,description,shopping list description,,,,,shopping list edit activity,,,next,btn next,,,,,ui tutorial activity,,,0.46295186628897983
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,description,shopping list description,,,,,shopping list edit activity,,,,fab new list,,,,,ui main activity,,ic input add,0.5403484060661867
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,description,shopping list description,,,,,shopping list edit activity,,,shopping list,coordinator layout,,,,,ui main activity,,,0.6693083814212254
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,description,shopping list description,,,,,shopping list edit activity,,,,coordinator layout,open navigation drawer,,,,ui main activity,,,0.45864864252507687
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,description,shopping list description,,,,,shopping list edit activity,,,,list name,,,shopping list name,,ui main activity,priority,,0.7558075543493032
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,,,shopping list edit activity,,,new list,dialog title,,,,,ui main activity,,,0.6028259822300502
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,description,shopping list description,,,,,shopping list edit activity,,,off,switch statistic,,,,,ui main activity,,,0.5277720193068186
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,,,shopping list edit activity,,,,input counter,,,shopping list name,,ui main activity,,,0.6542237624526024
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,,,shopping list edit activity,,,priority,priority spinner content,,,,,ui main activity,,,0.5145972222089767
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,,,shopping list edit activity,,,deadline,set deadline,,,,,ui main activity,,,0.5301283597946167
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,description,shopping list description,,,,,shopping list edit activity,,,,list dialog checkbox,,,,,ui main activity,,,0.5332778977851073
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,description,shopping list description,,,,,shopping list edit activity,,,normal,priority spinner,,,,,ui main activity,,,0.4945078318317731
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,description,shopping list description,,,,,shopping list edit activity,,,,list note,,,note,,ui main activity,,,0.6746715654929479
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,description,shopping list description,,,,,shopping list edit activity,,,cancel,button,,,,,ui main activity,,,0.530838793516159
