src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,glove
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action add,new list,,,,br com vansact main app,shopping list name,shopping list name,,,,,shopping list edit activity,0.5504032628876823
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,,,br com vansact main app,add shopping list,,,,,,shopping list edit activity,0.5732431752341134
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,,br com vansact main app,,,navigate,,,,shopping list edit activity,0.633194625377655
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action add,new list,,,,br com vansact main app,description,shopping list description,,,,,shopping list edit activity,0.5995733618736268
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,,action add,new list,,,,br com vansact main app,save,add shopping list,,,,,shopping list edit activity,0.6349648356437683
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,,,br com vansact main app,list,shopping list name,,,,,shopping list edit activity,0.6452865362167358
Shop2,Shop2-Shop1,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,,,,,,br com vansact main app,shopping list name,shopping list name,,,,,shopping list edit activity,0.23864765763282775
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,,,,,,br com vansact main app,,fab,,,,,main activity,0.4661920964717865
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,,,br com vansact main app,shopping list,drawer layout,,,,,main activity,0.42948781698942184
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,,,,,,br com vansact main app,,drawer layout,open navigation drawer,,,,main activity,0.2908178374171257
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,,,br com vansact main app,shopping list add one use button,empty listview view,,,,,main activity,0.3830345869064331
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,,,,,,br com vansact main app,add shopping list,,,,,,shopping list edit activity,0.2477725028991699
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,,,,,,br com vansact main app,,,navigate,,,,shopping list edit activity,0.26001833081245423
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,,,,,,br com vansact main app,description,shopping list description,,,,,shopping list edit activity,0.23864765763282775
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,,,,,,br com vansact main app,save,add shopping list,,,,,shopping list edit activity,0.24789180755615234
Shop2,Shop2-Shop1,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,br com vansact main app,save,add shopping list,,,,,shopping list edit activity,0.36327183842658994
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,br com vansact main app,,fab,,,,,main activity,0.4661920964717865
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,br com vansact main app,shopping list,drawer layout,,,,,main activity,0.468960415571928
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,br com vansact main app,,drawer layout,open navigation drawer,,,,main activity,0.26866326356927556
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,br com vansact main app,shopping list add one use button,empty listview view,,,,,main activity,0.42917606234550476
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,br com vansact main app,shopping list name,shopping list name,,,,,shopping list edit activity,0.2567617545525233
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,br com vansact main app,add shopping list,,,,,,shopping list edit activity,0.23916208992401758
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,br com vansact main app,,,navigate,,,,shopping list edit activity,0.35098403692245483
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,br com vansact main app,description,shopping list description,,,,,shopping list edit activity,0.2937360942363739
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,br com vansact main app,list,shopping list name,,,,,shopping list edit activity,0.2778696626424789
Shop2,Shop2-Shop3,0.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,,br com vansact main app,,fab new list,,,,,ui main activity,0.6050106833378474
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action add,new list,,,,br com vansact main app,skip,btn skip,,,,,ui tutorial activity,0.24471308055217378
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,br com vansact main app,welcome,view pager,,,,,ui tutorial activity,0.26424783605034463
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,br com vansact main app,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,0.48038674394289654
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,br com vansact main app,,,,,,,ui tutorial activity,0.25620167636467767
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action add,new list,,,,br com vansact main app,next,btn next,,,,,ui tutorial activity,0.3452866612642538
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,,,br com vansact main app,shopping list,coordinator layout,,,,,ui main activity,0.5876650154590607
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,,br com vansact main app,,coordinator layout,open navigation drawer,,,,ui main activity,0.32461989764124155
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,,,br com vansact main app,n shopping list,coordinator layout,,,,,ui main activity,0.520186814169089
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,,,br com vansact main app,,list name,,,shopping list name,,ui main activity,0.5526328198611736
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,br com vansact main app,new list,dialog title,,,,,ui main activity,0.7136413156986237
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,2.0,,action add,new list,,,,br com vansact main app,off,switch statistic,,,,,ui main activity,0.3934727683663368
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,br com vansact main app,,input counter,,,shopping list name,,ui main activity,0.4818134047091007
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,br com vansact main app,priority,priority spinner content,,,,,ui main activity,0.42618977651000023
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action add,new list,,,,br com vansact main app,deadline,set deadline,,,,,ui main activity,0.3934727683663368
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.CheckBox,clickable,clickable,2.0,,action add,new list,,,,br com vansact main app,,list dialog checkbox,,,,,ui main activity,0.5265638182560602
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action add,new list,,,,br com vansact main app,normal,priority spinner,,,,,ui main activity,0.4708724915981293
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,,,br com vansact main app,,list note,,,note,,ui main activity,0.645227794845899
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,,action add,new list,,,,br com vansact main app,cancel,button,,,,,ui main activity,0.5083360224962234
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,,action add,new list,,,,br com vansact main app,okay,button,,,,,ui main activity,0.5035680383443832
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action add,new list,,,,br com vansact main app,list,list name,,,shopping list name,,ui main activity,0.6101579197815487
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,,action add,new list,,,,br com vansact main app,,input counter,,,shopping list name,list,ui main activity,0.4745672709412045
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action add,new list,,,,br com vansact main app,,list note,,,note,,ui main activity,0.645227794845899
Shop2,Shop2-Shop3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,,,,,,br com vansact main app,,list name,,,shopping list name,,ui main activity,0.3435902535915375
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,,,,,,br com vansact main app,skip,btn skip,,,,,ui tutorial activity,0.19202154874801636
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,,,br com vansact main app,welcome,view pager,,,,,ui tutorial activity,0.19202154874801636
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,,,br com vansact main app,,,,,,,ui tutorial activity,0.2560287316640218
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,,,,,,br com vansact main app,next,btn next,,,,,ui tutorial activity,0.20375671237707138
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,,,,,,br com vansact main app,,fab new list,,,,,ui main activity,0.31339786052703855
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,,,,,,br com vansact main app,shopping list,coordinator layout,,,,,ui main activity,0.3435902535915375
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,,,,,,br com vansact main app,,coordinator layout,open navigation drawer,,,,ui main activity,0.3015276074409485
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,,,br com vansact main app,new list,dialog title,,,,,ui main activity,0.2831585481762886
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,,,,,,,br com vansact main app,off,switch statistic,,,,,ui main activity,0.33417969197034836
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,,,br com vansact main app,,input counter,,,shopping list name,,ui main activity,0.3435902535915375
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,,,br com vansact main app,priority,priority spinner content,,,,,ui main activity,0.33417969197034836
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,,,,,,br com vansact main app,deadline,set deadline,,,,,ui main activity,0.33417969197034836
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,,,,,,,br com vansact main app,,list dialog checkbox,,,,,ui main activity,0.2961434990167618
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,,,,,,br com vansact main app,normal,priority spinner,,,,,ui main activity,0.33417969197034836
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,,,,,,br com vansact main app,,list note,,,note,,ui main activity,0.2907592609524727
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,,,,,,br com vansact main app,cancel,button,,,,,ui main activity,0.3355423738248646
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,,,,,,br com vansact main app,list,list name,,,shopping list name,,ui main activity,0.3435902535915375
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,,,,,,br com vansact main app,,input counter,,,shopping list name,list,ui main activity,0.3435902535915375
Shop2,Shop2-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,,,,,,br com vansact main app,,list note,,,note,,ui main activity,0.2907592609524727
Shop2,Shop2-Shop3,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,ok,button,,,,,br com vansact main app,okay,button,,,,,ui main activity,0.46483501978218555
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,br com vansact main app,skip,btn skip,,,,,ui tutorial activity,0.22758621349930763
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,br com vansact main app,welcome,view pager,,,,,ui tutorial activity,0.21258160658180714
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,br com vansact main app,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,0.3516954878966014
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,br com vansact main app,,,,,,,ui tutorial activity,0.2834421421090762
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,br com vansact main app,next,btn next,,,,,ui tutorial activity,0.3314851224422455
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,br com vansact main app,,fab new list,,,,,ui main activity,0.2938498879472415
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,br com vansact main app,shopping list,coordinator layout,,,,,ui main activity,0.37516833245754244
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,br com vansact main app,,coordinator layout,open navigation drawer,,,,ui main activity,0.2775880719224612
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,br com vansact main app,n shopping list,coordinator layout,,,,,ui main activity,0.312640277047952
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,br com vansact main app,,list name,,,shopping list name,,ui main activity,0.34421391785144806
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,br com vansact main app,new list,dialog title,,,,,ui main activity,0.34024836122989655
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,ok,button,,,,,br com vansact main app,off,switch statistic,,,,,ui main activity,0.35473974980413914
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,br com vansact main app,,input counter,,,shopping list name,,ui main activity,0.34421391785144806
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,br com vansact main app,priority,priority spinner content,,,,,ui main activity,0.36132402904331684
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,br com vansact main app,deadline,set deadline,,,,,ui main activity,0.35473974980413914
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,ok,button,,,,,br com vansact main app,,list dialog checkbox,,,,,ui main activity,0.31878186017274857
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,ok,button,,,,,br com vansact main app,normal,priority spinner,,,,,ui main activity,0.40565961599349976
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,br com vansact main app,,list note,,,note,,ui main activity,0.2950898769001166
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,br com vansact main app,cancel,button,,,,,ui main activity,0.48370669037103653
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,br com vansact main app,list,list name,,,shopping list name,,ui main activity,0.34421391785144806
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,ok,button,,,,,br com vansact main app,,input counter,,,shopping list name,list,ui main activity,0.34421391785144806
Shop2,Shop2-Shop3,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,br com vansact main app,,list note,,,note,,ui main activity,0.2950898769001166
Shop3,Shop3-Shop1,1.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new list,,,,,ui main activity,,fab,,,,,main activity,1.0
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,,ui main activity,shopping list,drawer layout,,,,,main activity,0.8350005522370338
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new list,,,,,ui main activity,,drawer layout,open navigation drawer,,,,main activity,0.5173796005547047
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,,ui main activity,shopping list add one use button,empty listview view,,,,,main activity,0.6856054604674379
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,,ui main activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.5345616166790327
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,,ui main activity,add shopping list,,,,,,shopping list edit activity,0.5540436531106631
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new list,,,,,ui main activity,,,navigate,,,,shopping list edit activity,0.7055616080760956
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,,ui main activity,description,shopping list description,,,,,shopping list edit activity,0.6482176184654236
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,,ui main activity,save,add shopping list,,,,,shopping list edit activity,0.6749041736125946
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new list,,,,,ui main activity,grocery,shopping list name,,,,,shopping list edit activity,0.5735687285661697
Shop3,Shop3-Shop1,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,shopping list name,,ui main activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.7968279565019267
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,fab,,,,,main activity,0.7800007363160452
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,shopping list name,,ui main activity,shopping list,drawer layout,,,,,main activity,1.0
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,drawer layout,open navigation drawer,,,,main activity,0.466671347618103
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,shopping list name,,ui main activity,shopping list add one use button,empty listview view,,,,,main activity,0.7205918193794787
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,shopping list name,,ui main activity,add shopping list,,,,,,shopping list edit activity,0.745195518114737
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,list name,,,shopping list name,,ui main activity,,,navigate,,,,shopping list edit activity,0.8293824911117553
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,shopping list name,,ui main activity,description,shopping list description,,,,,shopping list edit activity,0.8410181999206543
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,list name,,,shopping list name,,ui main activity,save,add shopping list,,,,,shopping list edit activity,0.810020238161087
Shop3,Shop3-Shop1,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,okay,button,,,,,ui main activity,save,add shopping list,,,,,shopping list edit activity,0.46783269941806793
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,ui main activity,,fab,,,,,main activity,0.6688245297409594
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,ui main activity,shopping list,drawer layout,,,,,main activity,0.5233840458095074
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,ui main activity,,drawer layout,open navigation drawer,,,,main activity,0.5456961579620838
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,ui main activity,shopping list add one use button,empty listview view,,,,,main activity,0.5895485118962824
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,button,,,,,ui main activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.40028657391667366
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,okay,button,,,,,ui main activity,add shopping list,,,,,,shopping list edit activity,0.42032070457935333
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,okay,button,,,,,ui main activity,,,navigate,,,,shopping list edit activity,0.46404057927429676
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,button,,,,,ui main activity,description,shopping list description,,,,,shopping list edit activity,0.459896263666451
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,okay,button,,,,,ui main activity,grocery,shopping list name,,,,,shopping list edit activity,0.43005139753222466
Shop3,Shop3-Shop2,1.0,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab new list,,,,,ui main activity,add new list,name shopping list,,,,,br com vansact main app,0.5664293815692266
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,,ui main activity,shopping list,action bar title,,,,,br com vansact main app,0.47418899834156036
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab new list,,,,,ui main activity,,action add,new list,,,,br com vansact main app,0.6050106833378474
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new list,,,,,ui main activity,,action bar,option,,,,br com vansact main app,0.41639573872089386
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,,ui main activity,,,,,,,br com vansact main app,0.31339786052703855
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,,ui main activity,save,alert title,,,,,br com vansact main app,0.33060916761557263
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,,ui main activity,new shopping list,message,,,,,br com vansact main app,0.6127868294715881
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,,ui main activity,cancel,button,,,,,br com vansact main app,0.3127751300732295
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,,ui main activity,ok,button,,,,,br com vansact main app,0.2938498879472415
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new list,,,,,ui main activity,grocery,,,,,,br com vansact main app,0.32461001475652057
Shop3,Shop3-Shop2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,shopping list name,,ui main activity,,,,,,,br com vansact main app,0.3435902535915375
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,add new list,name shopping list,,,,,br com vansact main app,0.5049522034823895
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,shopping list name,,ui main activity,shopping list,action bar title,,,,,br com vansact main app,0.46549910413367407
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,action add,new list,,,,br com vansact main app,0.5526328198611736
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,action bar,option,,,,br com vansact main app,0.40478597581386566
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,shopping list name,,ui main activity,save,alert title,,,,,br com vansact main app,0.3672133982181549
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,shopping list name,,ui main activity,new shopping list,message,,,,,br com vansact main app,0.457984771579504
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,list name,,,shopping list name,,ui main activity,cancel,button,,,,,br com vansact main app,0.3379354576269786
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,list name,,,shopping list name,,ui main activity,grocery,,,,,,br com vansact main app,0.34977034231026966
Shop3,Shop3-Shop2,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,okay,button,,,,,ui main activity,ok,button,,,,,br com vansact main app,0.46483501978218555
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,okay,button,,,,,ui main activity,add new list,name shopping list,,,,,br com vansact main app,0.5035680383443832
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,ui main activity,shopping list,action bar title,,,,,br com vansact main app,0.5035680383443832
