src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,fast
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,,,navigate,,,,0.0
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,list contain product,,,,,,0.6599769592285156
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,new product,dialog title,,,,,0.6817325800657272
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,,product name,,,,,0.6558321118354797
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,,input counter,,,,,0.646833062171936
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,,product button minus,,,,,0.7417683601379395
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,,product button plus,,,,,0.7598259250322977
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,,quantity,,,,,0.7088807821273804
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,,product price,,,,,0.5867950022220612
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,add,button add item,,,,,,expand button,,,,ic keyboard arrow white sp,0.8544376790523529
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,,product note,,,,,0.577574759721756
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,cancel,button,,,,,0.8063319027423859
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,add,button add item,,,,,item,product name,,,,,0.6457752585411072
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,7.0,add,button add item,,,,,,input counter,,,,,0.646833062171936
a33,a33-a35,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,join,button sign,,,,,sign,sign button,,,,,0.8360285758972168
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,join,button sign,,,,,no not now,negative action button,,,,,0.7401819229125977
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,join,button sign,,,,,personalize tip go,title,,,,,0.6352133452892303
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,join,button sign,,,,,near interest business event send push notification,description,,,,,0.6242340803146362
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,join,button sign,,,,,yes turn,positive action button,,,,,0.6801567450165749
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,join,button sign,,,,,skip,skip button,,,,,0.7390688359737396
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,join,button sign,,,,,welcome yelp,welcome headline,,,,,0.6803174763917923
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,join,button sign,,,,,know place,welcome tagline,,,,,0.6976385414600372
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,join,button sign,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.5317461043596268
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,continue google,google sign button,,,,,0.8349570035934448
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,continue facebook,fb sign button,,,,,0.8813719749450684
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,join,button sign,,,,,or,login signup divider,,,,,0.6664318293333054
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,sign email,sign text button,,,,,0.8360285758972168
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,log,login text button,,,,,0.787603497505188
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,me,hot button profile,me,,,,0.7182558923959732
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,join,button sign,,,,,,content wrapper,navigate,,,,0.5820062011480331
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,join,button sign,,,,,,search icon,,,,,0.64084392786026
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,join,button sign,,,,,cleaner mover delivery sushi etc,search text,,,,,0.5755850970745087
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,restaurant,title,,,,,0.6450936794281006
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,delivery,title,,,,,0.6467912197113037
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,takeout,title,,,,,0.6145163178443909
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,accountant,title,,,,,0.6433114409446716
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,plumber,title,,,,,0.6470101773738861
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,auto repair,title,,,,,0.5606736838817596
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,mover,title,,,,,0.5690479874610901
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,more,title,,,,,0.5932509303092957
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,nearby,hot button nearby,nearby,,,,0.6747719794511795
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,search,hot button search,search,,,,0.580533355474472
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity,hot button feed,activity,,,,0.6341401487588882
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,collection,hot button collection,collection,,,,0.6323489397764206
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,join,button sign,,,,,,content wrapper,navigate,,,,0.5820062011480331
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,join,button sign,,,,,,content wrapper,,,,,0.5820062011480331
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,join,button sign,,,,,join yelp community write review check local business,content wrapper,,,,,0.7910031005740166
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,join,button sign,,,,,log,log button,,,,,0.745759055018425
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,nearby,hot button nearby,nearby,,,,0.6747719794511795
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,search,hot button search,search,,,,0.580533355474472
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,me,hot button profile,me,,,,0.7182558923959732
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,activity,hot button feed,activity,,,,0.6341401487588882
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,collection,hot button collection,collection,,,,0.6323489397764206
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,join,button sign,,,,,sign email,email sign,,,,,0.699686624109745
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,join,button sign,,,,,know place,container,,,,,0.6350359618663788
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,join,button sign,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.5317461043596268
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,join,button sign,,,,,sign google,google sign,,,,,0.7213196903467178
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,join,button sign,,,,,sign facebook,fb sign,,,,,0.8016277551651001
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,join,button sign,,,,,n worry wo post without permission,wont share,,,,,0.593358114361763
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,join,button sign,,,,,,email address,,,,,0.5418155193328857
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,join,button sign,,,,,password,password,,,,,0.6451160609722137
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,join,button sign,,,,,next,signup next button,,,,,0.762923002243042
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,join,button sign,,,,,nse nkdjfq al ne,email address,,,,,0.5629052221775055
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,join,button sign,,,,,qazws x,password,,,,,0.5871944278478622
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,join,button sign,,,,,last name,last name,,,,,0.5136815533041954
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,join,button sign,,,,,first name,first name,,,,,0.5899266600608826
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,join,button sign,,,,,,zip code edittext,,,,,0.60244220495224
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,8.0,join,button sign,,,,,,flag selector,select country,,,,0.52379010617733
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,8.0,join,button sign,,,,,,flag selector dropdown,select country,,,chevron x,0.6038182079792023
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,9.0,join,button sign,,,,,labfellow,last name,,,,,0.5291415080428123
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,9.0,join,button sign,,,,,,zip code edittext,,,,,0.60244220495224
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,10.0,join,button sign,,,,,sealbot,first name,,,,,0.6155853569507599
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,10.0,join,button sign,,,,,labfellow,last name,,,,,0.5291415080428123
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,11.0,join,button sign,,,,,sign,signup button,,,,,0.8159648180007935
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,11.0,join,button sign,,,,,welcome yelp sealbot complete profile fill detail,welcome yelp,,,,,0.687539666891098
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,11.0,join,button sign,,,,,gender optional,gender button,,,,,0.6516292616724968
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,11.0,join,button sign,,,,,,user photo,,,,blank user medium,0.5500507652759552
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,11.0,join,button sign,,,,,add photo,add photo,,,,,0.5623476728796959
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,11.0,join,button sign,,,,,birthdate optional,birthdate button,,,,,0.7501698583364487
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,11.0,join,button sign,,,,,agree yelp term service confirm read privacy policy,create account policy,,,,,0.5700448080897331
a33,a33-a35,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text email,,,,,,email address,,,,,0.7345511764287949
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text email,,,,,no not now,negative action button,,,,,0.49648670852184296
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text email,,,,,personalize tip go,title,,,,,0.6523470282554626
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text email,,,,,near interest business event send push notification,description,,,,,0.615906834602356
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text email,,,,,yes turn,positive action button,,,,,0.47149813175201416
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text email,,,,,skip,skip button,,,,,0.5703244209289551
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text email,,,,,welcome yelp,welcome headline,,,,,0.606830358505249
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text email,,,,,know place,welcome tagline,,,,,0.6146714389324188
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text email,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.42550887167453766
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,,,continue google,google sign button,,,,,0.5685217678546906
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,,,continue facebook,fb sign button,,,,,0.5751621425151825
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text email,,,,,or,login signup divider,,,,,0.5881007462739944
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,,,sign email,sign text button,,,,,0.779020220041275
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,,,log,login text button,,,,,0.7683745324611664
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,,,me,hot button profile,me,,,,0.5378027856349945
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,text email,,,,,,content wrapper,navigate,,,,0.6423211693763733
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,,text email,,,,,,search icon,,,,,0.4652378112077713
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,text email,,,,,cleaner mover delivery sushi etc,search text,,,,,0.6675252765417099
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,,,restaurant,title,,,,,0.6523470282554626
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,,,nearby,hot button nearby,nearby,,,,0.4920804053544998
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,,,search,hot button search,search,,,,0.4920804053544998
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,,,activity,hot button feed,activity,,,,0.5599437952041626
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,,,collection,hot button collection,collection,,,,0.5301906913518906
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text email,,,,,sign,sign button,,,,,0.5473268032073975
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,text email,,,,,,content wrapper,navigate,,,,0.6423211693763733
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text email,,,,,,content wrapper,,,,,0.6423211693763733
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text email,,,,,log,log button,,,,,0.5564955770969391
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,,,nearby,hot button nearby,nearby,,,,0.4920804053544998
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,,,search,hot button search,search,,,,0.4920804053544998
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,,,me,hot button profile,me,,,,0.5378027856349945
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,,,activity,hot button feed,activity,,,,0.5599437952041626
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,,,collection,hot button collection,collection,,,,0.5301906913518906
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text email,,,,,sign email,email sign,,,,,0.6872250884771347
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text email,,,,,know place,container,,,,,0.6611490845680237
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text email,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.42550887167453766
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text email,,,,,sign google,google sign,,,,,0.4874402731657028
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text email,,,,,sign facebook,fb sign,,,,,0.5751621425151825
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text email,,,,,n worry wo post without permission,wont share,,,,,0.6508139669895172
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text email,,,,,password,password,,,,,0.5662879943847656
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,,text email,,,,,next,signup next button,,,,,0.6761820316314697
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text email,,,,,last name,last name,,,,,0.45192569494247437
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text email,,,,,first name,first name,,,,,0.48939332365989685
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text email,,,,,,zip code edittext,,,,,0.736617773771286
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text email,,,,,,flag selector,select country,,,,0.5045423805713654
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text email,,,,,,flag selector dropdown,select country,,,chevron x,0.610136866569519
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,9.0,,text email,,,,,,zip code edittext,,,,,0.736617773771286
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,10.0,,text email,,,,,labfellow,last name,,,,,0.45192569494247437
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text email,,,,,sign,signup button,,,,,0.6193344295024872
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text email,,,,,welcome yelp sealbot complete profile fill detail,welcome yelp,,,,,0.599789172410965
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text email,,,,,gender optional,gender button,,,,,0.5816974937915802
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,11.0,,text email,,,,,,user photo,,,,blank user medium,0.5363782048225403
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text email,,,,,add photo,add photo,,,,,0.4954727441072464
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text email,,,,,birthdate optional,birthdate button,,,,,0.6048420965671539
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,11.0,,text email,,,,,agree yelp term service confirm read privacy policy,create account policy,,,,,0.4752587527036667
a33,a33-a35,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,6.0,,text password,,,,,password,password,,,,,1.0
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text password,,,,,no not now,negative action button,,,,,0.49052929878234863
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text password,,,,,personalize tip go,title,,,,,0.6523470282554626
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text password,,,,,near interest business event send push notification,description,,,,,0.615906834602356
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text password,,,,,yes turn,positive action button,,,,,0.5133440792560577
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text password,,,,,skip,skip button,,,,,0.5730789303779602
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text password,,,,,welcome yelp,welcome headline,,,,,0.6170950531959534
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text password,,,,,know place,welcome tagline,,,,,0.6249361336231232
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text password,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.4576197862625122
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,continue google,google sign button,,,,,0.6174140274524689
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,continue facebook,fb sign button,,,,,0.6452493667602539
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text password,,,,,or,login signup divider,,,,,0.710155576467514
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,sign email,sign text button,,,,,0.8491074442863464
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text password,,,,,log,login text button,,,,,0.9244865775108337
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,me,hot button profile,me,,,,0.5896919369697571
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,text password,,,,,,content wrapper,navigate,,,,0.6202537715435028
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,,text password,,,,,,search icon,,,,,0.5248992592096329
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,text password,,,,,cleaner mover delivery sushi etc,search text,,,,,0.7271867245435715
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,restaurant,title,,,,,0.6523470282554626
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,nearby,hot button nearby,nearby,,,,0.47904014587402344
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,search,hot button search,search,,,,0.4954933077096939
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,activity,hot button feed,activity,,,,0.5115208029747009
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text password,,,,,collection,hot button collection,collection,,,,0.5242332816123962
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text password,,,,,sign,sign button,,,,,0.6174140274524689
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,text password,,,,,,content wrapper,navigate,,,,0.6202537715435028
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text password,,,,,,content wrapper,,,,,0.6202537715435028
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text password,,,,,log,log button,,,,,0.6041691899299622
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,nearby,hot button nearby,nearby,,,,0.47904014587402344
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,search,hot button search,search,,,,0.4954933077096939
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,me,hot button profile,me,,,,0.5896919369697571
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,activity,hot button feed,activity,,,,0.5115208029747009
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text password,,,,,collection,hot button collection,collection,,,,0.5242332816123962
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text password,,,,,sign email,email sign,,,,,0.6600376665592194
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text password,,,,,know place,container,,,,,0.6611490845680237
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text password,,,,,agree yelp term service confirm read privacy policy,term service,,,,,0.4576197862625122
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text password,,,,,sign google,google sign,,,,,0.6067971289157867
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text password,,,,,sign facebook,fb sign,,,,,0.6452493667602539
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text password,,,,,n worry wo post without permission,wont share,,,,,0.5808862447738647
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text password,,,,,,email address,,,,,0.6108818650245667
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,,text password,,,,,next,signup next button,,,,,0.7058491110801697
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text password,,,,,last name,last name,,,,,0.482234925031662
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text password,,,,,first name,first name,,,,,0.5333350896835327
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text password,,,,,,zip code edittext,,,,,0.6962327361106873
a33,a33-a35,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text password,,,,,,flag selector,select country,,,,0.5409060716629028
