src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,wm
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,save expense,,,,,expense activity,add expense,,,,,,activity record add,0.3421545109751197
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,save,save expense,,,,,expense activity,,,navigate,,,,activity record add,0.25990226426670615
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,save expense,,,,,expense activity,date,,,,,,activity record add,0.2540220045209032
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,save expense,,,,,expense activity,time,,,,,,activity record add,0.2578999075015061
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,save expense,,,,,expense activity,account,,,,,,activity record add,0.25823907479385017
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,save,save expense,,,,,expense activity,,tv date,,,,,activity record add,0.24066686049745664
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,save,save expense,,,,,expense activity,,tv time,,,,,activity record add,0.24344129626757097
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,save,save expense,,,,,expense activity,default,,,,,,activity record add,0.2564179361555675
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,save,save expense,,,,,expense activity,,et title,,,title,,activity record add,0.24771638487156464
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,save,save expense,,,,,expense activity,,et category,,,category,,activity record add,0.27021106704679093
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,save,save expense,,,,,expense activity,,et price,,,price,,activity record add,0.23781195052338036
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,save expense,,,,,expense activity,restaurant,et title,,,title,,activity record add,0.24293460826069982
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,save,save expense,,,,,expense activity,ok,button,,,,,activity record add,0.26048320518291224
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,save,save expense,,,,,expense activity,oct,date picker month,,,,,activity record add,0.24890198964116095
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,save,save expense,,,,,expense activity,,date picker day,,,,oct,activity record add,0.24633737435717745
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,save,save expense,,,,,expense activity,,date picker year,,,,,activity record add,0.24930715094143346
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.view.View,clickable,clickable,4.0,save,save expense,,,,,expense activity,,animator,october,,,,activity record add,0.25652245852459366
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.view.View,clickable,clickable,4.0,save,save expense,,,,,expense activity,,animator,october select,,,,activity record add,0.2599501593109846
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.view.View,clickable,clickable,4.0,save,save expense,,,,,expense activity,,animator,,,,,activity record add,0.26286387631024444
Expense2,Expense2-Expense4,5.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,save,save expense,,,,,expense activity,cancel,button,,,,,activity record add,0.25917988370909883
Expense4,Expense4-Expense3,0.0,correct,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,income,,,,,,main activity,0.4117712735909338
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,,open navigation drawer,,,,main activity,0.2848411388884753
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,today budget,view,,,,,main activity,0.32390887180425804
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,,current money,,,,today budget,main activity,0.30759783759636244
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,daily amount,view,,,,,main activity,0.31043040947552264
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,,daily amount,,,,daily amount,main activity,0.30218891985473845
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,image button,,,,,main activity,0.28437868067726496
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,image button,,,,,main activity,0.28437868067726496
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,close navigation drawer,,,,main activity,0.2805655230693006
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,home,,,,,,main activity,0.28658183839111945
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,history,,,,,,main activity,0.2825651359277247
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,expense,,,,,,main activity,0.2992626416641539
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,setting,,,,,,main activity,0.2898935547684725
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add income,btn add income,,,,,activity record main,add income,button,,,,,income activity,0.45474335672164035
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,btn add income,,,,,activity record main,income,,,,,,income activity,0.3345979837783868
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,add income,btn add income,,,,,activity record main,,,navigate,,,,income activity,0.3696063862793388
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add income,btn add income,,,,,activity record main,name,edit text,,,,,income activity,0.3131317860507869
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add income,btn add income,,,,,activity record main,monthly,,,,,,income activity,0.32743051163203374
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add income,btn add income,,,,,activity record main,amount,edit text,,,,name,income activity,0.30833744285310677
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,btn add income,,,,,activity record main,total income,,,,,add income,income activity,0.40308292133269497
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add income,btn add income,,,,,activity record main,,total income view,,,,total income,income activity,0.32732043720547066
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add income,btn add income,,,,,activity record main,currently income,,,,,,income activity,0.34234222364036543
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add income,btn add income,,,,,activity record main,list,,,,,,income activity,0.3644584934940404
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,add income,btn add income,,,,,activity record main,gra,edit text,,,,,income activity,0.34133050112939906
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,add income,btn add income,,,,,activity record main,amount,edit text,,,,gra,income activity,0.31558973025899906
Expense4,Expense4-Expense3,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,add income,btn add income,,,,,activity record main,,edit text,,,,gra,income activity,0.34133050112939906
Expense4,Expense4-Expense3,1.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,,action do,add,,,,activity record add,add income,button,,,,,income activity,0.3159085843972166
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,,open navigation drawer,,,,main activity,0.2689385509955239
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,today budget,view,,,,,main activity,0.26496389097893136
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,current money,,,,today budget,main activity,0.2543706203311312
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,daily amount,view,,,,,main activity,0.26220844539249455
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,daily amount,,,,daily amount,main activity,0.2572511253510306
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.26701611698731664
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.26701611698731664
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,income,,,,,,main activity,0.26474515973436186
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,close navigation drawer,,,,main activity,0.2653983155915537
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,home,,,,,,main activity,0.2671873493267535
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,history,,,,,,main activity,0.2633827776842973
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,expense,,,,,,main activity,0.24483046849749046
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,setting,,,,,,main activity,0.2742545158487872
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,income,,,,,,income activity,0.2538471772199058
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,activity record add,,,navigate,,,,income activity,0.2707323301439108
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,name,edit text,,,,,income activity,0.26842865081410067
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,monthly,,,,,,income activity,0.25718507963085546
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,amount,edit text,,,,name,income activity,0.2616997497524648
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,total income,,,,,add income,income activity,0.29171897843308814
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,,total income view,,,,total income,income activity,0.24704033647934817
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,currently income,,,,,,income activity,0.2590360463844682
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,list,,,,,,income activity,0.271160100030586
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,gra,edit text,,,,,income activity,0.27262916813213905
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,amount,edit text,,,,gra,income activity,0.26050851999552677
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,activity record add,,edit text,,,,gra,income activity,0.27262916813213905
Expense4,Expense4-Expense3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,et price,,,price,,activity record add,name,edit text,,,,,income activity,0.24503176658481707
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,price,,activity record add,,,open navigation drawer,,,,main activity,0.2423586072047931
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,today budget,view,,,,,main activity,0.2555787313506336
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,,current money,,,,today budget,main activity,0.25027125833346814
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,,daily amount,,,,daily amount,main activity,0.24946144014541663
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,price,,activity record add,,image button,,,,,main activity,0.240438039086791
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,price,,activity record add,,image button,,,,,main activity,0.240438039086791
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,et price,,,price,,activity record add,income,,,,,,main activity,0.2495020347203412
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et price,,,price,,activity record add,,,close navigation drawer,,,,main activity,0.24575990691096672
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,et price,,,price,,activity record add,add income,button,,,,,income activity,0.28526598960854865
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,price,,activity record add,income,,,,,,income activity,0.24359624120888826
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,et price,,,price,,activity record add,,,navigate,,,,income activity,0.2555468716926066
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et price,,,price,,activity record add,amount,edit text,,,,name,income activity,0.24689346379776828
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,price,,activity record add,total income,,,,,add income,income activity,0.28604522293614276
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,price,,activity record add,,total income view,,,,total income,income activity,0.24800889700295195
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,,et price,,,price,,activity record add,amount,edit text,,,,gra,income activity,0.2503247325367505
Expense4,Expense4-Expense3,3.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,,action do,add,,,,activity record add,add income,button,,,,,income activity,0.3159085843972166
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,,open navigation drawer,,,,main activity,0.2689385509955239
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,today budget,view,,,,,main activity,0.26496389097893136
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,current money,,,,today budget,main activity,0.2543706203311312
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,daily amount,view,,,,,main activity,0.26220844539249455
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,daily amount,,,,daily amount,main activity,0.2572511253510306
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.26701611698731664
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.26701611698731664
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,income,,,,,,main activity,0.26474515973436186
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,close navigation drawer,,,,main activity,0.2653983155915537
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,home,,,,,,main activity,0.2671873493267535
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,history,,,,,,main activity,0.2633827776842973
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,expense,,,,,,main activity,0.24483046849749046
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,setting,,,,,,main activity,0.2742545158487872
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,income,,,,,,income activity,0.2538471772199058
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,activity record add,,,navigate,,,,income activity,0.2707323301439108
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,name,edit text,,,,,income activity,0.26842865081410067
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,monthly,,,,,,income activity,0.25718507963085546
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,amount,edit text,,,,name,income activity,0.2616997497524648
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,total income,,,,,add income,income activity,0.29171897843308814
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,,total income view,,,,total income,income activity,0.24704033647934817
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,currently income,,,,,,income activity,0.2590360463844682
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,list,,,,,,income activity,0.271160100030586
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,gra,edit text,,,,,income activity,0.27262916813213905
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,amount,edit text,,,,gra,income activity,0.26050851999552677
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,activity record add,,edit text,,,,gra,income activity,0.27262916813213905
Expense4,Expense4-Expense3,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,et title,,,title,,activity record add,amount,edit text,,,,gra,income activity,0.25860978493692416
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,,open navigation drawer,,,,main activity,0.26555449207464676
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,today budget,view,,,,,main activity,0.26385315809741283
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,,current money,,,,today budget,main activity,0.2581927725600874
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,,daily amount,,,,daily amount,main activity,0.25418301434106966
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,image button,,,,,main activity,0.2608209720310355
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,image button,,,,,main activity,0.2608209720310355
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,et title,,,title,,activity record add,income,,,,,,main activity,0.2580815903468168
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et title,,,title,,activity record add,,,close navigation drawer,,,,main activity,0.26262885793684615
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,et title,,,title,,activity record add,add income,button,,,,,income activity,0.2971457619776328
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,title,,activity record add,income,,,,,,income activity,0.25123919560928054
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,et title,,,title,,activity record add,,,navigate,,,,income activity,0.2674941751342662
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,name,edit text,,,,,income activity,0.2732426035425917
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,amount,edit text,,,,name,income activity,0.26554348500502095
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,title,,activity record add,total income,,,,,add income,income activity,0.2886477991105718
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,title,,activity record add,,total income view,,,,total income,income activity,0.2460217437620982
Expense4,Expense4-Expense3,6.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,6.0,,action do,add,,,,activity record add,add income,button,,,,,income activity,0.3159085843972166
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,,open navigation drawer,,,,main activity,0.2689385509955239
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,today budget,view,,,,,main activity,0.26496389097893136
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,current money,,,,today budget,main activity,0.2543706203311312
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,daily amount,view,,,,,main activity,0.26220844539249455
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,daily amount,,,,daily amount,main activity,0.2572511253510306
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.26701611698731664
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.26701611698731664
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,income,,,,,,main activity,0.26474515973436186
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,close navigation drawer,,,,main activity,0.2653983155915537
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,home,,,,,,main activity,0.2671873493267535
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,history,,,,,,main activity,0.2633827776842973
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,expense,,,,,,main activity,0.24483046849749046
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,setting,,,,,,main activity,0.2742545158487872
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,income,,,,,,income activity,0.2538471772199058
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,activity record add,,,navigate,,,,income activity,0.2707323301439108
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,name,edit text,,,,,income activity,0.26842865081410067
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,monthly,,,,,,income activity,0.25718507963085546
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,amount,edit text,,,,name,income activity,0.2616997497524648
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,total income,,,,,add income,income activity,0.29171897843308814
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,,total income view,,,,total income,income activity,0.24704033647934817
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,currently income,,,,,,income activity,0.2590360463844682
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,list,,,,,,income activity,0.271160100030586
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,gra,edit text,,,,,income activity,0.27262916813213905
