src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,nnlm
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,image button,,,,plusbutton,0.2066974639892578
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,image button,,,,minusbutton,0.2066974639892578
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,,,close navigation drawer,,,,0.15523838996887207
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,home,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,history,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,expense,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,setting,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,,,navigate,,,,0.147932231426239
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,name,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,monthly,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,amount,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,total income,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,,total income view,,,,,0.12682795524597168
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,currently income,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,list,,,,,,0.0
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,gra,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,amount,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,et price,,,date,,name,edit text,,,,,0.055059343576431274
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,date,,,,open navigation drawer,,,,0.0
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,date,,today budget,view,,,,,0.13403312861919403
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,date,,,current money,,,,,0.27194374799728394
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,date,,,daily amount,,,,,0.26816773414611816
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,date,,,image button,,,,plusbutton,0.06504431366920471
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,date,,,image button,,,,minusbutton,0.06504431366920471
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,et price,,,date,,income,,,,,,0.0
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et price,,,date,,,,close navigation drawer,,,,0.0
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,et price,,,date,,add income,button,,,,,0.03756500780582428
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,date,,income,,,,,,0.0
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,et price,,,date,,,,navigate,,,,0.0
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et price,,,date,,amount,edit text,,,,,0.055059343576431274
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,date,,total income,,,,,,0.0
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et price,,,date,,,total income view,,,,,0.3491036295890808
Expense4,Expense4-Expense3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,,et price,,,date,,amount,edit text,,,,,0.055059343576431274
Expense4,Expense4-Expense3,3.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,4.0,,action do,add,,,,add income,button,,,,,0.18090389668941498
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,,open navigation drawer,,,,0.10677545517683029
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,today budget,view,,,,,0.12050716578960419
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,,current money,,,,,0.027264531701803207
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,daily amount,view,,,,,0.12050716578960419
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,,daily amount,,,,,0.16948634386062622
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,image button,,,,plusbutton,0.2066974639892578
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,image button,,,,minusbutton,0.2066974639892578
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,,,close navigation drawer,,,,0.15523838996887207
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,home,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,history,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,expense,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,setting,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,,,navigate,,,,0.147932231426239
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,name,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,monthly,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,amount,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,total income,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,,total income view,,,,,0.12682795524597168
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,currently income,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,list,,,,,,0.0
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,gra,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,amount,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,et title,,,,,amount,edit text,,,,,0.17358189821243286
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,,,,,open navigation drawer,,,,0.0
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,,,today budget,view,,,,,0.057371459901332855
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,,,,current money,,,,,0.07207697629928589
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,,,,daily amount,,,,,-0.0662679672241211
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,,,,image button,,,,plusbutton,0.055243104696273804
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,,,,image button,,,,minusbutton,0.055243104696273804
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,et title,,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et title,,,,,,,close navigation drawer,,,,0.0
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,et title,,,,,add income,button,,,,,0.03655227646231651
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,et title,,,,,,,navigate,,,,0.0
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,,,name,edit text,,,,,0.17358189821243286
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,,,amount,edit text,,,,,0.17358189821243286
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,,,total income,,,,,,0.0
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,,,,total income view,,,,,0.10437127947807312
Expense4,Expense4-Expense3,6.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,6.0,,action do,add,,,,add income,button,,,,,0.18090389668941498
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,,open navigation drawer,,,,0.10677545517683029
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,today budget,view,,,,,0.12050716578960419
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,,current money,,,,,0.027264531701803207
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,daily amount,view,,,,,0.12050716578960419
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,,daily amount,,,,,0.16948634386062622
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,image button,,,,plusbutton,0.2066974639892578
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,,image button,,,,minusbutton,0.2066974639892578
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,,,close navigation drawer,,,,0.15523838996887207
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,home,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,history,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,expense,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,setting,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,income,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,,,navigate,,,,0.147932231426239
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,name,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,monthly,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,amount,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,total income,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,,total income view,,,,,0.12682795524597168
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,currently income,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,list,,,,,,0.0
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,gra,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,amount,edit text,,,,,0.1887935847043991
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,,edit text,,,,,0.1887935847043991
Note2,Note2-Note3,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,new note,new note,,,,,fab expand menu button,,,,,0.3684382438659668
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,new note,new note,,,,writeily pro,,,,,,0.0
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,new note,new note,,,,,search button,search,,,,0.15710270777344704
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,new note,new note,,,,,,option,,,,0.29149168729782104
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,file,note fragment section,,,,,0.43380823731422424
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,note,note title,,,,,0.5577002763748169
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,last modify pm,note extra,,,,,0.6395621299743652
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,to do,note title,,,,,0.5577002763748169
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,last modify pm,note extra,,,,,0.6395621299743652
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,new note,new note,,,,,create note,,,,ic note light,0.578382134437561
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,new note,new note,,,,,create folder,,,,ic folder light,0.23936976492404938
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,new note,new note,,,,title,edit note title,,,,,0.5171436071395874
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,new note,new note,,,,,action share,share,,,,0.24249401688575745
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,new note,new note,,,,,action preview,preview,,,,0.40748855471611023
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,new note,new note,,,,,,navigate,,,,0.1371706873178482
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,new note,new note,,,,,note content,,,,,0.5014814138412476
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,new note,new note,,,,,keyboard shortcut,,,,,0.19420138001441956
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,new note,new note,,,,note,note content,,,,,0.5014814138412476
Note2,Note2-Note3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,title,title edit,,,,,title,edit note title,,,,,0.9402765035629272
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,title,title edit,,,,,,fab expand menu button,,,,,0.31904441118240356
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,title edit,,,,,writeily pro,,,,,,-0.005463656038045883
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,title edit,,,,,,search button,search,,,,0.27216342091560364
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,title edit,,,,,,,option,,,,0.0
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,file,note fragment section,,,,,0.29829151928424835
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,note,note title,,,,,0.4281299412250519
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,last modify pm,note extra,,,,,0.1858856864273548
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,last modify pm,note extra,,,,,0.1858856864273548
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,title edit,,,,,,create note,,,,ic note light,0.3529049754142761
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,title edit,,,,,,create folder,,,,ic folder light,0.48718708753585815
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,title edit,,,,,,action share,share,,,,0.37356632947921753
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,title edit,,,,,,action preview,preview,,,,0.48714539408683777
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,title,title edit,,,,,,,navigate,,,,0.0
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,title,title edit,,,,,,note content,,,,,0.4108040928840637
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,title edit,,,,,,keyboard shortcut,,,,,0.27931278944015503
Note2,Note2-Note3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,note,body edit,,,,,,note content,,,,,0.3601997196674347
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,note,body edit,,,,,,fab expand menu button,,,,,0.30389025807380676
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,note,body edit,,,,,writeily pro,,,,,,-0.09390677511692047
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,,search button,search,,,,0.3385280966758728
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,,,option,,,,0.0
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,file,note fragment section,,,,,0.37444542348384857
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,note,note title,,,,,0.6208710893988609
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,last modify pm,note extra,,,,,0.17331921309232712
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,last modify pm,note extra,,,,,0.17331921309232712
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,note,body edit,,,,,,create note,,,,ic note light,0.2648172974586487
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,note,body edit,,,,,,create folder,,,,ic folder light,0.4302341043949127
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,note,body edit,,,,,title,edit note title,,,,,0.3620738089084625
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,note,body edit,,,,,,action share,share,,,,0.20203804969787598
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,note,body edit,,,,,,action preview,preview,,,,0.3227193355560303
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,note,body edit,,,,,,,navigate,,,,0.0
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,note,body edit,,,,,,keyboard shortcut,,,,,0.2889668047428131
Note2,Note2-Note3,3.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,4.0,,relative layout edit,,,,,,,navigate,,,,0.0
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,relative layout edit,,,,,,fab expand menu button,,,,,0.4382527768611908
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,relative layout edit,,,,,writeily pro,,,,,,0.0
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,relative layout edit,,,,,,search button,search,,,,0.3115018606185913
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,relative layout edit,,,,,,,option,,,,0.0
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,file,note fragment section,,,,,0.4287613034248352
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,note,note title,,,,,0.272230327129364
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,last modify pm,note extra,,,,,0.32764893770217896
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,to do,note title,,,,,0.272230327129364
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,last modify pm,note extra,,,,,0.32764893770217896
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,relative layout edit,,,,,,create note,,,,ic note light,0.32316237688064575
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,relative layout edit,,,,,,create folder,,,,ic folder light,0.4129975736141205
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,relative layout edit,,,,,title,edit note title,,,,,0.5194138288497925
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,relative layout edit,,,,,,action share,share,,,,0.20454314351081848
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,relative layout edit,,,,,,action preview,preview,,,,0.3045024871826172
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,relative layout edit,,,,,,note content,,,,,0.4300825595855713
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,relative layout edit,,,,,,keyboard shortcut,,,,,0.3831987977027893
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,relative layout edit,,,,,note,note content,,,,,0.4300825595855713
Note2,Note2-Note4,0.0,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,,note menu add,add,,,,0.49748700857162476
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,pocket note,action bar title,,,,,0.23134730756282806
