src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,fast
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,,ui main activity,shopping list add one use button,empty listview view,,,,,main activity,0.7338893711566925
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,,ui main activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.7272733549276988
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,,ui main activity,add shopping list,,,,,,shopping list edit activity,0.7661171754201254
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new list,,,,,ui main activity,,,navigate,,,,shopping list edit activity,0.7661171754201254
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,,ui main activity,description,shopping list description,,,,,shopping list edit activity,0.7170664519071579
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,,ui main activity,save,add shopping list,,,,,shopping list edit activity,0.7511976559956869
Shop3,Shop3-Shop1,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new list,,,,,ui main activity,grocery,shopping list name,,,,,shopping list edit activity,0.7272733549276988
Shop3,Shop3-Shop1,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,shopping list name,,ui main activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.9220390584733752
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,fab,,,,,main activity,0.7157711982727051
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,shopping list name,,ui main activity,shopping list,drawer layout,,,,,main activity,0.8029194374879202
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,drawer layout,open navigation drawer,,,,main activity,0.7043791562318802
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,shopping list name,,ui main activity,shopping list add one use button,empty listview view,,,,,main activity,0.8096055322223239
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,shopping list name,,ui main activity,add shopping list,,,,,,shopping list edit activity,0.8168487350145976
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,list name,,,shopping list name,,ui main activity,,,navigate,,,,shopping list edit activity,0.7661171754201254
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,shopping list name,,ui main activity,description,shopping list description,,,,,shopping list edit activity,0.7620088822311826
Shop3,Shop3-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,list name,,,shopping list name,,ui main activity,save,add shopping list,,,,,shopping list edit activity,0.7508287496036954
Shop3,Shop3-Shop1,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,okay,button,,,,,ui main activity,save,add shopping list,,,,,shopping list edit activity,0.6496944891081916
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,ui main activity,,fab,,,,,main activity,0.7969056218862534
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,ui main activity,shopping list,drawer layout,,,,,main activity,0.6906682153542837
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,ui main activity,,drawer layout,open navigation drawer,,,,main activity,0.7859676629304886
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,ui main activity,shopping list add one use button,empty listview view,,,,,main activity,0.7501140534877777
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,button,,,,,ui main activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.6314350432819791
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,okay,button,,,,,ui main activity,add shopping list,,,,,,shopping list edit activity,0.6330932478109996
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,okay,button,,,,,ui main activity,,,navigate,,,,shopping list edit activity,0.7661171754201254
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,button,,,,,ui main activity,description,shopping list description,,,,,shopping list edit activity,0.5760853754149543
Shop3,Shop3-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,okay,button,,,,,ui main activity,grocery,shopping list name,,,,,shopping list edit activity,0.603963530725903
Shop3,Shop3-Shop2,1.0,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab new list,,,,,ui main activity,add new list,name shopping list,,,,,br com vansact main app,0.6733916749556859
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new list,,,,,ui main activity,shopping list,action bar title,,,,,br com vansact main app,0.6054174602031708
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab new list,,,,,ui main activity,,action add,new list,,,,br com vansact main app,0.6400750180085499
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new list,,,,,ui main activity,,action bar,option,,,,br com vansact main app,0.6012401928504307
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new list,,,,,ui main activity,,,,,,,br com vansact main app,0.6583538154760996
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,,ui main activity,save,alert title,,,,,br com vansact main app,0.6192893510063489
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab new list,,,,,ui main activity,new shopping list,message,,,,,br com vansact main app,0.5956179549296696
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,,ui main activity,cancel,button,,,,,br com vansact main app,0.6432362248500187
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,fab new list,,,,,ui main activity,ok,button,,,,,br com vansact main app,0.6432362248500187
Shop3,Shop3-Shop2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new list,,,,,ui main activity,grocery,,,,,,br com vansact main app,0.6583538154760996
Shop3,Shop3-Shop2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,list name,,,shopping list name,,ui main activity,,,,,,,br com vansact main app,0.6583538154760996
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,add new list,name shopping list,,,,,br com vansact main app,0.7832877106136745
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,list name,,,shopping list name,,ui main activity,shopping list,action bar title,,,,,br com vansact main app,0.7667620910538567
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,action add,new list,,,,br com vansact main app,0.6166091014941533
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,list name,,,shopping list name,,ui main activity,,action bar,option,,,,br com vansact main app,0.5777742763360341
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,shopping list name,,ui main activity,save,alert title,,,,,br com vansact main app,0.6420690698756112
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,list name,,,shopping list name,,ui main activity,new shopping list,message,,,,,br com vansact main app,0.674006379312939
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,list name,,,shopping list name,,ui main activity,cancel,button,,,,,br com vansact main app,0.5793452295992109
Shop3,Shop3-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,list name,,,shopping list name,,ui main activity,grocery,,,,,,br com vansact main app,0.7668935408194859
Shop3,Shop3-Shop2,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,okay,button,,,,,ui main activity,ok,button,,,,,br com vansact main app,0.7836384011639489
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,okay,button,,,,,ui main activity,add new list,name shopping list,,,,,br com vansact main app,0.5955139233006371
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,button,,,,,ui main activity,shopping list,action bar title,,,,,br com vansact main app,0.5990735325548383
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,okay,button,,,,,ui main activity,,action add,new list,,,,br com vansact main app,0.6284010758002598
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,button,,,,,ui main activity,,action bar,option,,,,br com vansact main app,0.6485756387313206
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,button,,,,,ui main activity,,,,,,,br com vansact main app,0.6583538154760996
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,okay,button,,,,,ui main activity,save,alert title,,,,,br com vansact main app,0.5817563765578799
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,okay,button,,,,,ui main activity,new shopping list,message,,,,,br com vansact main app,0.5696344408724042
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,okay,button,,,,,ui main activity,cancel,button,,,,,br com vansact main app,0.6887424521976047
Shop3,Shop3-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,okay,button,,,,,ui main activity,grocery,,,,,,br com vansact main app,0.5380042990048726
Shop4,Shop4-Shop1,1.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,new list,title,,,,,shopping activity,,fab,,,,,main activity,0.5411445125937462
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,new list,title,,,,,shopping activity,shopping list,drawer layout,,,,,main activity,0.6480891307195028
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,new list,title,,,,,shopping activity,,drawer layout,open navigation drawer,,,,main activity,0.6041869297623634
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,new list,title,,,,,shopping activity,shopping list add one use button,empty listview view,,,,,main activity,0.6984315564235052
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,new list,title,,,,,shopping activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.8182341357072195
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,new list,title,,,,,shopping activity,add shopping list,,,,,,shopping list edit activity,0.9144806265830994
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,new list,title,,,,,shopping activity,,,navigate,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,new list,title,,,,,shopping activity,description,shopping list description,,,,,shopping list edit activity,0.7989294528961182
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,new list,title,,,,,shopping activity,save,add shopping list,,,,,shopping list edit activity,0.791095236937205
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,new list,title,,,,,shopping activity,list,shopping list name,,,,,shopping list edit activity,0.8991713523864746
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,new list,title,,,,,shopping activity,list,shopping list name,,,,,main activity,0.8099315216143926
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,new list,title,,,,,shopping activity,complete,percent,,,,list,main activity,0.6447758227586746
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,new list,title,,,,,shopping activity,item,item count,,,,complete,main activity,0.6788030117750168
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,new list,title,,,,,shopping activity,just now,shopping list modification date,,,,item,main activity,0.6570022900899252
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,new list,title,,,,,shopping activity,,fab,,,,,shopping list view activity,0.6750042587518692
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,new list,title,,,,,shopping activity,list,,,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,4.0,new list,title,,,,,shopping activity,,image,share,,,,shopping list view activity,0.7659792602062225
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,4.0,new list,title,,,,,shopping activity,,,option,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,new list,title,,,,,shopping activity,,,navigate,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,new list,title,,,,,shopping activity,item list add one use button,empty listview view,,,,,shopping list view activity,0.7876713871955872
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,save,add shopping list,,,,,item edit activity,0.7266886929670969
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,new list,title,,,,,shopping activity,add item,,,,,,item edit activity,0.7029560133814812
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,navigate,,,,item edit activity,0.8067803680896759
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,item name,item name edit text,,,,,item edit activity,0.693251167734464
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,new list,title,,,,,shopping activity,quantity,quantity view,,,,,item edit activity,0.6579751869042715
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,item quantity edit text,,,,,item edit activity,0.708572581410408
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,,quantity minus button,,,,,item edit activity,0.6739607602357864
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,,quantity plus button,,,,,item edit activity,0.6739607602357864
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,pc,quantity unit pc radio,,,,,item edit activity,0.5894252260526022
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,g,quantity unit g radio,,,,,item edit activity,0.5810920894145966
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,kg,quantity unit kg radio,,,,,item edit activity,0.5556869804859161
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,ml,quantity unit ml radio,,,,,item edit activity,0.5502181847890218
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,l,quantity unit l radio,,,,,item edit activity,0.5423518816630045
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,m,quantity unit radio,,,,,item edit activity,0.565546303987503
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,oz,quantity unit oz radio,,,,,item edit activity,0.5620792806148529
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,lb,quantity unit lb radio,,,,,item edit activity,0.5493131379286448
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,fl oz,quantity unit fl oz radio,,,,,item edit activity,0.5383764530221621
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,gal,quantity unit gal radio,,,,,item edit activity,0.5770516693592072
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,ft,quantity unit ft radio,,,,,item edit activity,0.5289881924788157
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,7.0,new list,title,,,,,shopping activity,item,item name edit text,,,,,item edit activity,0.732686052719752
Shop4,Shop4-Shop1,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,e g wishlist family list,edittext,,,,,shopping activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.7278701000743442
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,e g wishlist family list,edittext,,,,,shopping activity,,fab,,,,,main activity,0.546446718275547
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,e g wishlist family list,edittext,,,,,shopping activity,shopping list,drawer layout,,,,,main activity,0.7465816189845403
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,e g wishlist family list,edittext,,,,,shopping activity,,drawer layout,open navigation drawer,,,,main activity,0.6977044120430946
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,e g wishlist family list,edittext,,,,,shopping activity,shopping list add one use button,empty listview view,,,,,main activity,0.7099777907133102
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,e g wishlist family list,edittext,,,,,shopping activity,add shopping list,,,,,,shopping list edit activity,0.8747863968213399
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,shopping list edit activity,1.0
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,e g wishlist family list,edittext,,,,,shopping activity,description,shopping list description,,,,,shopping list edit activity,0.7471457322438558
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,e g wishlist family list,edittext,,,,,shopping activity,save,add shopping list,,,,,shopping list edit activity,0.743279755115509
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,list,shopping list name,,,,,main activity,0.7292280048131943
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,complete,percent,,,,list,main activity,0.5865301340818405
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,item,item count,,,,complete,main activity,0.6467615415652593
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,just now,shopping list modification date,,,,item,main activity,0.5652226905028025
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,fab,,,,,shopping list view activity,0.68030646443367
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,e g wishlist family list,edittext,,,,,shopping activity,list,,,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,image,share,,,,shopping list view activity,0.7642878592014313
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,option,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,shopping list view activity,1.0
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,e g wishlist family list,edittext,,,,,shopping activity,item list add one use button,empty listview view,,,,,shopping list view activity,0.805856196085612
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,save,add shopping list,,,,,item edit activity,0.678873211145401
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,e g wishlist family list,edittext,,,,,shopping activity,add item,,,,,,item edit activity,0.7858753949403763
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,item edit activity,0.8067803680896759
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,item name,item name edit text,,,,,item edit activity,0.7723176578680674
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,e g wishlist family list,edittext,,,,,shopping activity,quantity,quantity view,,,,,item edit activity,0.6252332727114359
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,item quantity edit text,,,,,item edit activity,0.7878275662660599
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,quantity minus button,,,,,item edit activity,0.6752681583166122
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,quantity plus button,,,,,item edit activity,0.6752681583166122
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,pc,quantity unit pc radio,,,,,item edit activity,0.5825762152671814
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,g,quantity unit g radio,,,,,item edit activity,0.7322067817052206
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,kg,quantity unit kg radio,,,,,item edit activity,0.5749413172403971
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,ml,quantity unit ml radio,,,,,item edit activity,0.5338324705759684
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,l,quantity unit l radio,,,,,item edit activity,0.6052296757698059
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,m,quantity unit radio,,,,,item edit activity,0.5681965549786886
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,oz,quantity unit oz radio,,,,,item edit activity,0.5593758722146353
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,lb,quantity unit lb radio,,,,,item edit activity,0.5853431026140848
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,fl oz,quantity unit fl oz radio,,,,,item edit activity,0.5298735996087393
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,gal,quantity unit gal radio,,,,,item edit activity,0.571337103843689
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,ft,quantity unit ft radio,,,,,item edit activity,0.560278962055842
Shop4,Shop4-Shop1,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,shopping activity,save,add shopping list,,,,,shopping list edit activity,0.7039012908935547
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,shopping activity,,fab,,,,,main activity,0.6630458906292915
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,shopping list,drawer layout,,,,,main activity,0.5997706900040308
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,shopping activity,,drawer layout,open navigation drawer,,,,main activity,0.6521079316735268
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,shopping list add one use button,empty listview view,,,,,main activity,0.676122710108757
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,shopping activity,shopping list name,shopping list name,,,,,shopping list edit activity,0.7077382802963257
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,add shopping list,,,,,,shopping list edit activity,0.7475481033325195
