src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,use
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,sign,sign button,,,,,feature,toolbar title,,,,,0.18167997896671295
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,sign,sign button,,,,,,action search,search,,,,0.14595238864421844
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,sign button,,,,,,image,,,,,0.11594200879335403
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,profile,design menu item,,,,,0.13952189683914185
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,sign,sign button,,,,,sign,email,,,,,0.5555206537246704
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,feature,design menu item,,,,,0.15518951416015625
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,shop,design menu item,,,,,0.18305057287216187
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,social,design menu item,,,,,0.15330049395561218
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,store locator,design menu item,,,,,0.14851951599121094
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.FrameLayout,clickable,clickable,1.0,sign,sign button,,,,,,design navigation view,,,,,0.17262572050094604
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,wishlist,design menu item,,,,,0.16874369978904724
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,sign button,,,,,setting,design menu item,,,,,0.1181313544511795
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,sign,sign button,,,,,,icon cart,bag,,,ic basket grey dp,0.18324775993824005
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,sign button,,,,,profile,toolbar title,,,,,0.13299240171909332
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,sign button,,,,,,action search,search,,,,0.14595238864421844
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,sign,sign button,,,,,,,,,,,0.08476411551237106
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,sign button,,,,,hi,scroll view,,,,,0.15582239627838135
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,sign button,,,,,sign rainbow account,scroll view,,,,,0.3734268546104431
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,sign button,,,,,log,button log,,,,,0.3515774607658386
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,sign button,,,,,find store,,,,,,0.1477108895778656
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,sign button,,,,,call u,,,,,,0.2072528600692749
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,sign button,,,,,email u,,,,,,0.17238792777061462
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,sign button,,,,,return,,,,,,0.1972939372062683
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,sign button,,,,,faq,,,,,,0.10664555430412292
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,sign button,,,,,,text email,,,,,0.18294021487236023
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,sign button,,,,,join u,toolbar title,,,,,0.26325178146362305
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,sign,sign button,,,,,,,,,,,0.08476411551237106
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,sign button,,,,,log,tab layout,,,,,0.2349071055650711
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,sign button,,,,,join,tab layout,,,,,0.33228737115859985
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,sign button,,,,,,text first name,,,join,,0.3139992654323578
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,sign button,,,,,,text last name,,,,,0.26550695300102234
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,sign button,,,,,,text password,,,,,0.26196327805519104
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,sign,sign button,,,,,create account,button sign,,,,,0.660200297832489
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,sign,sign button,,,,,pse sxwabw al ne,text email,,,,,0.053463615477085114
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,sign,sign button,,,,,labfellow,text last name,,,,,0.21362942457199097
a35,a35-a33,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,sign,sign button,,,,,sealbot,text first name,,,,,0.24327687919139862
a35,a35-a33,5.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,email address,,,,,,text email,,,,,0.6168504953384399
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,email address,,,,,,root fragment,,,,,0.03329497203230858
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,email address,,,,,,icon cart,bag,,,ic basket grey dp,0.04262983798980713
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,email address,,,,,feature,toolbar title,,,,,0.09558428078889847
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,email address,,,,,,action search,search,,,,0.21717700362205505
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,email address,,,,,,image,,,,,0.2491394579410553
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,,email address,,,,,profile,design menu item,,,,,0.12674221396446228
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,email address,,,,,sign,email,,,,,0.6743078827857971
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,,email address,,,,,,design navigation view,,,,,0.06851229071617126
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,email address,,,,,join,button sign,,,,,0.21070584654808044
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,,email address,,,,,,icon cart,bag,,,ic basket grey dp,0.04262983798980713
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,email address,,,,,profile,toolbar title,,,,,0.1742454171180725
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,email address,,,,,,action search,search,,,,0.21717700362205505
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,email address,,,,,,,,,,,0.18592619895935059
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,email address,,,,,hi,scroll view,,,,,0.06071485951542854
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,email address,,,,,log,button log,,,,,0.20097705721855164
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,email address,,,,,join u,toolbar title,,,,,0.12282112240791321
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,email address,,,,,,,,,,,0.18592619895935059
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,email address,,,,,log,tab layout,,,,,0.13134266436100006
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,email address,,,,,,text first name,,,join,,0.2688586115837097
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,email address,,,,,,text last name,,,,,0.37086939811706543
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,,email address,,,,,,text password,,,,,0.37953388690948486
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,email address,,,,,create account,button sign,,,,,0.2689419984817505
a35,a35-a33,5.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,,email address,,,,,sealbot,text first name,,,,,0.25778520107269287
a35,a35-a33,6.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,password,password,,,,,,text password,,,,,0.725966215133667
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,password,password,,,,,,root fragment,,,,,0.13975319266319275
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,password,password,,,,,,icon cart,bag,,,ic basket grey dp,0.07217660546302795
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,password,password,,,,,feature,toolbar title,,,,,0.17124176025390625
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,password,password,,,,,,action search,search,,,,0.14787277579307556
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,password,password,,,,,,image,,,,,0.355745792388916
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,password,password,,,,,profile,design menu item,,,,,0.0998791754245758
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,password,password,,,,,sign,email,,,,,0.3866719603538513
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,password,password,,,,,,design navigation view,,,,,0.054830897599458694
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,password,password,,,,,join,button sign,,,,,0.308016300201416
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,password,password,,,,,,icon cart,bag,,,ic basket grey dp,0.07217660546302795
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,password,password,,,,,profile,toolbar title,,,,,0.17782147228717804
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,password,password,,,,,,action search,search,,,,0.14787277579307556
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,password,password,,,,,,,,,,,0.3016601800918579
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,password,password,,,,,hi,scroll view,,,,,0.18105965852737427
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,password,password,,,,,log,button log,,,,,0.24091491103172302
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,password,password,,,,,,text email,,,,,0.34238654375076294
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,password,password,,,,,join u,toolbar title,,,,,0.20436909794807434
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,password,password,,,,,,,,,,,0.3016601800918579
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,password,password,,,,,log,tab layout,,,,,0.16255684196949005
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,password,password,,,,,,text first name,,,join,,0.3129657208919525
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,password,password,,,,,,text last name,,,,,0.3190767765045166
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,password,password,,,,,create account,button sign,,,,,0.24386781454086304
a35,a35-a33,6.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,password,password,,,,,sealbot,text first name,,,,,0.2661825716495514
a35,a35-a33,8.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,last name,last name,,,,,,text last name,,,,,0.7367187142372131
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,last name,last name,,,,,,root fragment,,,,,0.1115361750125885
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,last name,last name,,,,,,icon cart,bag,,,ic basket grey dp,-0.03572302684187889
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,last name,last name,,,,,feature,toolbar title,,,,,0.10759066045284271
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,last name,last name,,,,,,action search,search,,,,0.11505235731601715
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,last name,last name,,,,,,image,,,,,0.3184387683868408
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,last name,last name,,,,,profile,design menu item,,,,,0.15326493978500366
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,last name,last name,,,,,sign,email,,,,,0.2793744206428528
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,last name,last name,,,,,,design navigation view,,,,,-0.013857999816536903
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,last name,last name,,,,,join,button sign,,,,,0.15051819384098053
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,last name,last name,,,,,,icon cart,bag,,,ic basket grey dp,-0.03572302684187889
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,last name,last name,,,,,profile,toolbar title,,,,,0.19846923649311066
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,last name,last name,,,,,,action search,search,,,,0.11505235731601715
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,last name,last name,,,,,,,,,,,0.2127452790737152
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,last name,last name,,,,,hi,scroll view,,,,,0.1370648890733719
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,last name,last name,,,,,log,button log,,,,,0.11789412051439285
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,last name,last name,,,,,,text email,,,,,0.24658264219760895
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,last name,last name,,,,,join u,toolbar title,,,,,0.10408265888690948
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,last name,last name,,,,,,,,,,,0.2127452790737152
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,last name,last name,,,,,log,tab layout,,,,,0.10395168513059616
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,last name,last name,,,,,,text first name,,,join,,0.3921583294868469
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,last name,last name,,,,,,text password,,,,,0.3340858221054077
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,last name,last name,,,,,create account,button sign,,,,,0.11423003673553467
a35,a35-a33,8.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,last name,last name,,,,,sealbot,text first name,,,,,0.40863415598869324
a35,a35-a33,9.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,6.0,first name,first name,,,,,,text first name,,,join,,0.47245049476623535
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,first name,first name,,,,,,root fragment,,,,,0.02931760996580124
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,first name,first name,,,,,,icon cart,bag,,,ic basket grey dp,0.0504060760140419
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,first name,first name,,,,,feature,toolbar title,,,,,0.05256731063127518
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,first name,first name,,,,,,action search,search,,,,0.11389987915754318
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,first name,first name,,,,,,image,,,,,0.3609989881515503
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.CheckedTextView,fillable,clickable,1.0,first name,first name,,,,,profile,design menu item,,,,,0.09124214947223663
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,first name,first name,,,,,sign,email,,,,,0.2843010723590851
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,first name,first name,,,,,,design navigation view,,,,,0.04135148227214813
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,first name,first name,,,,,join,button sign,,,,,0.23153765499591827
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,first name,first name,,,,,,icon cart,bag,,,ic basket grey dp,0.0504060760140419
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,first name,first name,,,,,profile,toolbar title,,,,,0.13844893872737885
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,first name,first name,,,,,,action search,search,,,,0.11389987915754318
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,first name,first name,,,,,,,,,,,0.27427607774734497
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,first name,first name,,,,,hi,scroll view,,,,,0.2204614281654358
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,first name,first name,,,,,log,button log,,,,,0.13350169360637665
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,,text email,,,,,0.26871389150619507
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,first name,first name,,,,,join u,toolbar title,,,,,0.10382324457168579
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,first name,first name,,,,,,,,,,,0.27427607774734497
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,first name,first name,,,,,log,tab layout,,,,,0.06682301312685013
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,,text last name,,,,,0.5098972916603088
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,,text password,,,,,0.33327966928482056
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,first name,first name,,,,,create account,button sign,,,,,0.19268831610679626
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,first name,first name,,,,,sealbot,text first name,,,,,0.5236498117446899
a35,a35-a33,11.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,7.0,sign,signup button,,,,,create account,button sign,,,,,0.7365462779998779
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,sign,signup button,,,,,,root fragment,,,,,0.02142537198960781
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,signup button,,,,,,icon cart,bag,,,ic basket grey dp,0.16231271624565125
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,sign,signup button,,,,,feature,toolbar title,,,,,0.22138932347297668
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,sign,signup button,,,,,,action search,search,,,,0.1772763431072235
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,signup button,,,,,,image,,,,,0.12866005301475525
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,profile,design menu item,,,,,0.16252800822257996
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,sign,signup button,,,,,sign,email,,,,,0.49238675832748413
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,feature,design menu item,,,,,0.15424391627311707
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,shop,design menu item,,,,,0.15190833806991577
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,social,design menu item,,,,,0.16276662051677704
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,store locator,design menu item,,,,,0.15731650590896606
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.FrameLayout,clickable,clickable,1.0,sign,signup button,,,,,,design navigation view,,,,,0.1645030975341797
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,wishlist,design menu item,,,,,0.19190669059753418
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,,setting,design menu item,,,,,0.12781035900115967
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,signup button,,,,,join,button sign,,,,,0.8463173508644104
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,sign,signup button,,,,,,icon cart,bag,,,ic basket grey dp,0.16231271624565125
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,,profile,toolbar title,,,,,0.18346914649009705
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,,action search,search,,,,0.1772763431072235
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,sign,signup button,,,,,,,,,,,0.08611047267913818
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,,hi,scroll view,,,,,0.1516071856021881
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,,sign rainbow account,scroll view,,,,,0.3909563422203064
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,signup button,,,,,log,button log,,,,,0.31756502389907837
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,find store,,,,,,0.11925189197063446
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,call u,,,,,,0.18446588516235352
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,email u,,,,,,0.18899762630462646
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,return,,,,,,0.19887125492095947
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,,faq,,,,,,0.1276397705078125
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text email,,,,,0.21111896634101868
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,signup button,,,,,join u,toolbar title,,,,,0.3495068848133087
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,sign,signup button,,,,,,,,,,,0.08611047267913818
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,signup button,,,,,log,tab layout,,,,,0.18149572610855103
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,signup button,,,,,join,tab layout,,,,,0.35933011770248413
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text first name,,,join,,0.38033491373062134
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text last name,,,,,0.26621371507644653
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,,,text password,,,,,0.27967238426208496
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,sign,signup button,,,,,pse sxwabw al ne,text email,,,,,0.07878514379262924
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,sign,signup button,,,,,labfellow,text last name,,,,,0.22749048471450806
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,sign,signup button,,,,,sealbot,text first name,,,,,0.26083675026893616
a43,a43-a44,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,,toolbar action search,search,,,,1.0
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,inbox,folder name,,,,,0.2468368411064148
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action search,search,,,,,drawer layout,navigate,,,,0.3506636321544647
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,,toolbar action new,new message,,,,0.4858405292034149
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,sm study,sender,,,,,0.06602543592453003
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,pm,date,,,,,0.07220370322465897
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,another rabbit hole,subject,,,,,0.016053244471549988
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action search,search,,,,,checkbox,,,,avatar placeholder,0.1631726771593094
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,automate software engineering,snippet,,,,,0.09364210814237595
