src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,use
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,gra,edit text,,,,,income activity,0.19761237502098083
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,amount,edit text,,,,gra,income activity,0.20006856322288513
Expense4,Expense4-Expense3,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,activity record add,,edit text,,,,gra,income activity,0.19761237502098083
Expense4,Expense4-Expense3,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,et title,,,title,,activity record add,amount,edit text,,,,gra,income activity,0.21723045408725739
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,,open navigation drawer,,,,main activity,0.14915092289447784
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,today budget,view,,,,,main activity,0.09205199778079987
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,,current money,,,,today budget,main activity,0.05258296802639961
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,,daily amount,,,,daily amount,main activity,0.15760883688926697
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,image button,,,,,main activity,0.1956300586462021
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,image button,,,,,main activity,0.1956300586462021
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,et title,,,title,,activity record add,income,,,,,,main activity,0.11822770535945892
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et title,,,title,,activity record add,,,close navigation drawer,,,,main activity,0.13609783351421356
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,,et title,,,title,,activity record add,add income,button,,,,,income activity,0.17057493329048157
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,title,,activity record add,income,,,,,,income activity,0.05642784759402275
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,et title,,,title,,activity record add,,,navigate,,,,income activity,0.14156220853328705
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,name,edit text,,,,,income activity,0.3903367817401886
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,amount,edit text,,,,name,income activity,0.37624436616897583
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,title,,activity record add,total income,,,,,add income,income activity,0.09065674245357513
Expense4,Expense4-Expense3,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,et title,,,title,,activity record add,,total income view,,,,total income,income activity,0.04495179280638695
Expense4,Expense4-Expense3,6.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,6.0,,action do,add,,,,activity record add,add income,button,,,,,income activity,0.3122410774230957
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,,open navigation drawer,,,,main activity,0.24709492921829224
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,today budget,view,,,,,main activity,0.1507718712091446
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,current money,,,,today budget,main activity,0.14506304264068604
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,daily amount,view,,,,,main activity,0.23042571544647217
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,daily amount,,,,daily amount,main activity,0.24514709413051605
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.2175675332546234
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,image button,,,,,main activity,0.2175675332546234
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,income,,,,,,main activity,0.13333992660045624
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,close navigation drawer,,,,main activity,0.23666399717330933
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,home,,,,,,main activity,0.2080416977405548
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,history,,,,,,main activity,0.2090829610824585
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,expense,,,,,,main activity,0.2401968538761139
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,setting,,,,,,main activity,0.2877696752548218
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,income,,,,,,income activity,0.03984236717224121
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,,action do,add,,,,activity record add,,,navigate,,,,income activity,0.11761970072984695
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,name,edit text,,,,,income activity,0.24425989389419556
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,monthly,,,,,,income activity,0.07170261442661285
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action do,add,,,,activity record add,amount,edit text,,,,name,income activity,0.2128923535346985
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,total income,,,,,add income,income activity,0.1695421040058136
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,,action do,add,,,,activity record add,,total income view,,,,total income,income activity,0.10135709494352341
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,currently income,,,,,,income activity,0.05103440582752228
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,,action do,add,,,,activity record add,list,,,,,,income activity,0.284826397895813
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,gra,edit text,,,,,income activity,0.19761237502098083
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,4.0,,action do,add,,,,activity record add,amount,edit text,,,,gra,income activity,0.20006856322288513
Expense4,Expense4-Expense3,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,6.0,,action do,add,,,,activity record add,,edit text,,,,gra,income activity,0.19761237502098083
Note2,Note2-Note3,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,new note,new note,,,,main activity,,fab expand menu button,,,,,main activity,0.45854389667510986
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,new note,new note,,,,main activity,writeily pro,,,,,,main activity,0.6094506978988647
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,new note,new note,,,,main activity,,search button,search,,,,main activity,0.3446637988090515
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,new note,new note,,,,main activity,,,option,,,,main activity,0.489551842212677
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,file,note fragment section,,,,,main activity,0.5045300722122192
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,note,note title,,,,,main activity,0.6944675445556641
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,last modify pm,note extra,,,,note,main activity,0.6391497254371643
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,to do,note title,,,,,main activity,0.6687742471694946
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,last modify pm,note extra,,,,to do,main activity,0.6184282302856445
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,new note,new note,,,,main activity,,create note,,,,,main activity,0.6771366596221924
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,new note,new note,,,,main activity,,create folder,,,,,main activity,0.5571473836898804
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,new note,new note,,,,main activity,title,edit note title,,,,,note activity,0.3739895820617676
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,new note,new note,,,,main activity,,action share,share,,,,note activity,0.3586069345474243
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,new note,new note,,,,main activity,,action preview,preview,,,,note activity,0.45746326446533203
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,new note,new note,,,,main activity,,,navigate,,,,note activity,0.4906805455684662
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,new note,new note,,,,main activity,,note content,,,,,note activity,0.49488598108291626
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,new note,new note,,,,main activity,,keyboard shortcut,,,,,note activity,0.43030327558517456
Note2,Note2-Note3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,new note,new note,,,,main activity,note,note content,,,,,note activity,0.5088518261909485
Note2,Note2-Note3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,title,title edit,,,,,edit activity,title,edit note title,,,,,note activity,0.8181320428848267
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,title,title edit,,,,,edit activity,,fab expand menu button,,,,,main activity,0.21266992390155792
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,title edit,,,,,edit activity,writeily pro,,,,,,main activity,0.1557902991771698
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,title edit,,,,,edit activity,,search button,search,,,,main activity,0.12977617979049683
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,title edit,,,,,edit activity,,,option,,,,main activity,0.2257923185825348
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,file,note fragment section,,,,,main activity,0.3299296200275421
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,note,note title,,,,,main activity,0.4697204828262329
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,last modify pm,note extra,,,,note,main activity,0.2697516977787018
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,last modify pm,note extra,,,,to do,main activity,0.28328776359558105
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,title edit,,,,,edit activity,,create note,,,,,main activity,0.32160690426826477
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,title edit,,,,,edit activity,,create folder,,,,,main activity,0.2982023358345032
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,title edit,,,,,edit activity,,action share,share,,,,note activity,0.22414249181747437
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,title edit,,,,,edit activity,,action preview,preview,,,,note activity,0.2073027640581131
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,title,title edit,,,,,edit activity,,,navigate,,,,note activity,0.22385728359222412
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,title,title edit,,,,,edit activity,,note content,,,,,note activity,0.2322903573513031
Note2,Note2-Note3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,title edit,,,,,edit activity,,keyboard shortcut,,,,,note activity,0.2840506434440613
Note2,Note2-Note3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,note,body edit,,,,,edit activity,,note content,,,,,note activity,0.607263445854187
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,note,body edit,,,,,edit activity,,fab expand menu button,,,,,main activity,0.17826493084430695
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,note,body edit,,,,,edit activity,writeily pro,,,,,,main activity,0.2692572772502899
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,edit activity,,search button,search,,,,main activity,0.1397261619567871
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,edit activity,,,option,,,,main activity,0.19395282864570618
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,file,note fragment section,,,,,main activity,0.3781414031982422
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,note,note title,,,,,main activity,0.6041055917739868
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,last modify pm,note extra,,,,note,main activity,0.4999874234199524
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,last modify pm,note extra,,,,to do,main activity,0.4993143081665039
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,note,body edit,,,,,edit activity,,create note,,,,,main activity,0.42367836833000183
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,note,body edit,,,,,edit activity,,create folder,,,,,main activity,0.25439897179603577
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,note,body edit,,,,,edit activity,title,edit note title,,,,,note activity,0.5572459697723389
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,note,body edit,,,,,edit activity,,action share,share,,,,note activity,0.38581743836402893
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,note,body edit,,,,,edit activity,,action preview,preview,,,,note activity,0.4686586260795593
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,note,body edit,,,,,edit activity,,,navigate,,,,note activity,0.527919590473175
Note2,Note2-Note3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,note,body edit,,,,,edit activity,,keyboard shortcut,,,,,note activity,0.37243080139160156
Note2,Note2-Note3,3.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,4.0,,relative layout edit,,,,,edit activity,,,navigate,,,,note activity,0.3058759868144989
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,,fab expand menu button,,,,,main activity,0.28768661618232727
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,relative layout edit,,,,,edit activity,writeily pro,,,,,,main activity,0.2791270911693573
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,,search button,search,,,,main activity,0.14911752939224243
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,,,option,,,,main activity,0.24270014464855194
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,file,note fragment section,,,,,main activity,0.3706740736961365
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,note,note title,,,,,main activity,0.3032311797142029
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,last modify pm,note extra,,,,note,main activity,0.32004737854003906
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,to do,note title,,,,,main activity,0.3745501637458801
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,relative layout edit,,,,,edit activity,last modify pm,note extra,,,,to do,main activity,0.41622626781463623
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,relative layout edit,,,,,edit activity,,create note,,,,,main activity,0.3981200158596039
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,relative layout edit,,,,,edit activity,,create folder,,,,,main activity,0.38727623224258423
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,relative layout edit,,,,,edit activity,title,edit note title,,,,,note activity,0.3813812732696533
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,relative layout edit,,,,,edit activity,,action share,share,,,,note activity,0.29143524169921875
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,relative layout edit,,,,,edit activity,,action preview,preview,,,,note activity,0.340537428855896
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,relative layout edit,,,,,edit activity,,note content,,,,,note activity,0.27201879024505615
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,relative layout edit,,,,,edit activity,,keyboard shortcut,,,,,note activity,0.3315991759300232
Note2,Note2-Note3,3.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,relative layout edit,,,,,edit activity,note,note content,,,,,note activity,0.2584547996520996
Note2,Note2-Note4,0.0,correct,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,,note menu add,add,,,,main activity,0.5129009485244751
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,pocket note,action bar title,,,,,main activity,0.601539134979248
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,new note,new note,,,,main activity,,search button,search,,,,main activity,0.3446637988090515
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,new note,new note,,,,main activity,add note,note linearlayout empty,,,,,main activity,0.502400279045105
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,new note,new note,,,,main activity,,note imageview sticky,,,,,main activity,0.5466952323913574
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,new note,new note,,,,main activity,,editor edittext title,,,,,app note edit activity,0.373991459608078
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,new note,new note,,,,main activity,pocket note,action bar title,,,,,app note edit activity,0.45901256799697876
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,1.0,,new note,new note,,,,main activity,,editor button pick color,,,,,app note edit activity,0.3527967631816864
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,new note,new note,,,,main activity,,editor note,,,,,app note edit activity,0.4641258716583252
Note2,Note2-Note4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,new note,new note,,,,main activity,title,editor edittext title,,,,,app note edit activity,0.34615397453308105
Note2,Note2-Note4,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,title edit,,,,,edit activity,,editor edittext title,,,,,app note edit activity,0.627483606338501
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,,note menu add,add,,,,main activity,0.2802159786224365
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,pocket note,action bar title,,,,,main activity,0.41687339544296265
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,title edit,,,,,edit activity,,search button,search,,,,main activity,0.12977617979049683
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,title,title edit,,,,,edit activity,add note,note linearlayout empty,,,,,main activity,0.25947171449661255
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,title,title edit,,,,,edit activity,,note imageview sticky,,,,,main activity,0.2429172694683075
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,title,title edit,,,,,edit activity,pocket note,action bar title,,,,,app note edit activity,0.4946019947528839
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,title,title edit,,,,,edit activity,,editor button pick color,,,,,app note edit activity,0.3893619179725647
Note2,Note2-Note4,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,title,title edit,,,,,edit activity,,editor note,,,,,app note edit activity,0.4880906641483307
Note2,Note2-Note4,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,note,body edit,,,,,edit activity,,editor note,,,,,app note edit activity,0.6306428909301758
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,,note menu add,add,,,,main activity,0.3163781762123108
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,pocket note,action bar title,,,,,main activity,0.4068564474582672
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,edit activity,,search button,search,,,,main activity,0.1397261619567871
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,note,body edit,,,,,edit activity,add note,note linearlayout empty,,,,,main activity,0.4840148687362671
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,note,body edit,,,,,edit activity,,note imageview sticky,,,,,main activity,0.4130513072013855
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,note,body edit,,,,,edit activity,,editor edittext title,,,,,app note edit activity,0.5215448141098022
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,note,body edit,,,,,edit activity,pocket note,action bar title,,,,,app note edit activity,0.5170267224311829
Note2,Note2-Note4,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,note,body edit,,,,,edit activity,,editor button pick color,,,,,app note edit activity,0.4019397497177124
Note3,Note3-Note2,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab expand menu button,,,,,main activity,,new note,new note,,,,main activity,0.45854389667510986
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab expand menu button,,,,,main activity,swiftnotes,,,,,,main activity,0.5245876312255859
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab expand menu button,,,,,main activity,,action search,search,,,,main activity,0.3761535882949829
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab expand menu button,,,,,main activity,,,option,,,,main activity,0.5410765409469604
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab expand menu button,,,,,main activity,press add new note,note,,,,,main activity,0.3500310182571411
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ListView,clickable,clickable,0.0,,fab expand menu button,,,,,main activity,,list view,,,,,main activity,0.5767759084701538
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,main activity,title,title edit,,,,,edit activity,0.21266992390155792
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab expand menu button,,,,,main activity,,action note colour,note color,,,,edit activity,0.20214563608169556
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,1.0,,fab expand menu button,,,,,main activity,,relative layout edit,option,,,,edit activity,0.28577423095703125
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab expand menu button,,,,,main activity,,relative layout edit,,,,,edit activity,0.28768661618232727
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab expand menu button,,,,,main activity,note,body edit,,,,,edit activity,0.17826493084430695
Note3,Note3-Note2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab expand menu button,,,,,main activity,note,title edit,,,,,edit activity,0.15299645066261292
