src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,target_text,target_id,target_content_desc,target_hint,fast
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,facility,,0.16525381803512573
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,news,,0.24568438529968262
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,event,,0.13843633234500885
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,map direction,,0.3048093318939209
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,accessibility statement,,0.19841764867305756
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,safety procedure,,0.21143388748168945
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,privacy policy,,0.16975998878479004
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,apply,,0.18457914888858795
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,contact,,0.18485134840011597
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,,gift  ,,0.06532316654920578
a11b2,a11b2-a14b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,search,search,,,,, uci donald bren school information computer science,,0.2932273745536804
a11b2,a11b2-a14b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,http www ic uci edu,search,,,http www ic uci edu,main omnibox input,,,0.9048326363166174
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,http www ic uci edu,search,,,,float button ok,,,0.20285852005084357
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,search,,,changelog,dialog title,,,0.19056275486946106
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,http www ic uci edu,search,,,project site http github com scoute dich browser changelog blob master md version please read help dialog information  new track header button tab preview save website pdf show link context menu fix apply cookie whitelist switch scroll issue screen rotation update ui spanish translation thanks herman nu ez chinese smallgat,dialog,,,0.5287666370471319
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,http www ic uci edu,search,,,,float button help,,,0.1816569690903028
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,http www ic uci edu,search,,,,float button setting,,,0.13955133159955344
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.GridView,fillable,clickable,1.0,http www ic uci edu,search,,,,home grid,,,0.16189773753285408
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,http www ic uci edu,search,,,,open new tab,,,0.1400387262304624
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,http www ic uci edu,search,,,,open bookmark,,,0.1800624467432499
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,http www ic uci edu,search,,,,open history,,,0.12616855278611183
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,http www ic uci edu,search,,,,open pas,,,0.19371534138917923
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,http www ic uci edu,search,,,,omnibox refresh,,,0.25120729953050613
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,http www ic uci edu,search,,,,omnibox overflow,,,0.253344401717186
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,uci donald bren school information computer science logo,,0.36851150045792264
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,http www ic uci edu,search,,,,,search ic website,,0.8122579256693522
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,http www ic uci edu,search,,,,,toggle navigation,,0.29668743908405304
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,,,0.0
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,stay safe check building occupancy,,0.12100903764367103
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,laptop desktop,,0.20646148920059204
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,mobile device,,0.19419152289628983
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,uci launch master data science professional program,,0.3131680991500616
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,read,,0.2626360356807709
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,http www ic uci edu,search,,,,,previous,,0.13538387417793274
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,http www ic uci edu,search,,,,,next,,0.1540793478488922
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,3.0,http www ic uci edu,search,,,,,slide,,0.10232963413000107
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,news highlight,,0.21531273424625397
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,view news,,0.22997873276472092
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,coronavirus resource,,0.21352729946374893
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,http www ic uci edu,search,,,,omnibox refresh,,,0.25120729953050613
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,picture coronavirus link uci update,,0.3564742192625999
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,uci update,,0.5875289663672447
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,covid trend,,0.1496688276529312
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,covid model,,0.13035959750413895
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,coronavirus twitter map,,0.24051813781261444
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,technical resource,,0.22814172506332397
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,remote desktop instruction,,0.16810175279776254
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,require login,,0.19280336797237396
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,irvineweatherfclear,,0.12051018327474594
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,faculty recruitment,,0.3055509924888611
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,picture hal stern white board link recruitment page faculty,,0.28188704202572507
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,0.27205102394024533
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,learn,,0.23938487470149994
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,live chat ,,0.18994415551424026
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,0.3545724004507065
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,chat,,0.23224268853664398
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,upcoming event,,0.11961293965578079
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,december,,0.20765280723571777
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,3.0,http www ic uci edu,search,,,,,c seminar series hack bluetooth automate binary analysis zhiqiang lin,,0.27861131230990094
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,computer science seminar series proud present zhiqiang lin associate professor engineering ohio state university near range,,0.2773381173610687
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,be,,0.17694206535816193
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,dec,,0.3705248236656189
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,informatics seminar series youth digital infrastructure explore creation hybrid e sport network geographically isolated area kishonna gray,,0.26584550738334656
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,0.21249017864465714
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,0.22043189158042273
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,view calendar,,0.18559788912534714
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,donald bren school information computer science university california irvine hall ca,,0.3033662959933281
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,facebook,,0.29395806789398193
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,instagram,,0.21930965781211853
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,twitter,,0.2842004597187042
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,link,,0.3834785521030426
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,youtube,,0.31012266874313354
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,uci homepage,,0.7049628496170044
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,uci directory,,0.6781041473150253
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,faculty staff,,0.19650441780686378
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,employment,,0.2885947823524475
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,ic intranet,,0.6730931550264359
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,kay family foundation lab,,0.1548662930727005
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,facility,,0.16525381803512573
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,news,,0.24667014181613922
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,event,,0.13843633234500885
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,map direction,,0.1679577836766839
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,accessibility statement,,0.14873861894011497
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,safety procedure,,0.17036709934473038
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,privacy policy,,0.1852235198020935
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,apply,,0.18457914888858795
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,contact,,0.20384101569652557
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,gift  ,,0.06912826001644135
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,, uci donald bren school information computer science,,0.36583858107527095
a11b2,a11b2-a15b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,search,search,,,search enter address,url view,,,1.0
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,search,search,,,skip,skip,,,0.1719771772623062
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,search,search,,,power privacy,title,,,0.2425670325756073
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,search,search,,,take private browsing next level block ad content track across site bog page load time,,,,0.4142114520072937
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,search,search,,,next,next,,,0.1540793478488922
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,search,search,,,,menu view,option,,0.2555437982082367
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,search,search,,,,,firefox focus,,0.24383673071861267
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,search,search,,,http www ic uci edu,display url,,,0.21698768436908722
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,3.0,search,search,,,,security info,site security,,0.3375069499015808
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,search,search,,,,menu view,option,,0.2555437982082367
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,search,search,,,,erase,erase browsing history,,0.4142114520072937
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.webkit.WebView,fillable,clickable,3.0,search,search,,,,webview,web view,,0.35987138748168945
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,search,search,,,,clear view,clear input,,0.2132873237133026
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,uci donald bren school information computer science logo,,0.2932273745536804
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,search,search,,,,,search ic website,,1.0
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search,search,,,,,toggle navigation,,0.353363573551178
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,stay safe check building occupancy,,0.31316113471984863
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,laptop desktop,,0.19487394392490387
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,mobile device,,0.2177017331123352
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,mc x mswe,,0.03552637994289398
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,register,,0.15347161889076233
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,open accessibility menu,,0.2555437982082367
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search,search,,,,,previous,,0.13538387417793274
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search,search,,,,,next,,0.1540793478488922
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,search,search,,,,,slide,,0.058634355664253235
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,news highlight,,0.24568438529968262
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,view news,,0.24568438529968262
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,dismiss,dismiss,,0.14473317563533783
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,coronavirus resource,,0.29450997710227966
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,picture coronavirus link uci update,,0.28187599778175354
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,uci update,,0.17505793273448944
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,covid trend,,0.17385104298591614
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,covid model,,0.1302567422389984
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,coronavirus twitter map,,0.3048093318939209
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,technical resource,,0.29450997710227966
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,remote desktop instruction,,0.19487394392490387
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,require login,,0.1828201413154602
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,irvineweatherfmostly cloudy,,0.05181869864463806
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,faculty recruitment,,0.27732935547828674
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,picture hal stern white board link recruitment page faculty,,0.3267218768596649
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,0.34530654549598694
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,learn,,0.19031259417533875
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,live chat ,,0.21695531904697418
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,0.35251984000205994
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,chat,,0.21695531904697418
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,upcoming event,,0.13843633234500885
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,december,,0.025304459035396576
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,search,search,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,0.20610354840755463
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,computer science seminar series proud present oleg yusim head product security edward lifesciences medical device introduce unique challenge,,0.17785947024822235
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,be,,0.07067660987377167
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,dec,,-0.02661270461976528
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,0.2658994495868683
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,mc x mswe virtual capstone showcase,,0.15927031636238098
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,view calendar,,0.2132873237133026
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,donald bren school information computer science university california irvine hall ca,,0.2932273745536804
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,facebook,,0.2136417031288147
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,instagram,,0.13122005760669708
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,twitter,,0.1356290727853775
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,link,,0.28187599778175354
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,youtube,,0.24637679755687714
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,uci homepage,,0.3348523676395416
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,uci directory,,0.35620829463005066
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,faculty staff,,0.0775713101029396
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,employment,,0.2885947823524475
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,ic intranet,,0.23668061196804047
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,kay family foundation lab,,0.13252082467079163
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,facility,,0.16525381803512573
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,news,,0.24568438529968262
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,event,,0.13843633234500885
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,map direction,,0.3048093318939209
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,accessibility statement,,0.19841764867305756
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,safety procedure,,0.21143388748168945
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,privacy policy,,0.16975998878479004
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,apply,,0.18457914888858795
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,contact,,0.18485134840011597
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,gift  ,,0.06532316654920578
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,, uci donald bren school information computer science,,0.2932273745536804
a11b2,a11b2-a15b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,http www ic uci edu,search,,,http www ic uci edu,url view,,,0.8688812206188837
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,search,,,skip,skip,,,0.1719771772623062
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,search,,,power privacy,title,,,0.14886175096035004
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,search,,,take private browsing next level block ad content track across site bog page load time,,,,0.271111528078715
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,search,,,next,next,,,0.1540793478488922
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,http www ic uci edu,search,,,,menu view,option,,0.1742094854513804
