src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,edit_distance
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,normal,priority spinner,,,,,ui main activity,,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,button add item,,,,,shopping activity,,,,list note,,,note,,ui main activity,,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,cancel,button,,,,,ui main activity,,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,,okay,button,,,,,ui main activity,,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,button add item,,,,,shopping activity,,,list,list name,,,shopping list name,,ui main activity,,,2.25
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add,button add item,,,,,shopping activity,,,,input counter,,,shopping list name,list,ui main activity,,,2.25
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,button add item,,,,,shopping activity,,,,list note,,,note,,ui main activity,priority,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,,fab new product,,,,,ui product activity,,ic input add,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,shopping activity,,,list,,,,,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,,imageview search,search,,,,ui product activity,,,1.2916666666666667
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,,,navigate,,,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,shopping activity,,,list contain product,,,,,,ui product activity,,,1.3928571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,shopping activity,,,new product,dialog title,,,,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,shopping activity,,,,product name,,,product name,,ui product activity,,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,shopping activity,,,,input counter,,,product name,,ui product activity,,,1.375
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,shopping activity,,,,product button minus,,,,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,shopping activity,,,,product button plus,,,,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,shopping activity,,,,quantity,,,qty,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,shopping activity,,,,product price,,,price,,ui product activity,,,1.3928571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,add,button add item,,,,,shopping activity,,,,expand button,,,,,ui product activity,,ic keyboard arrow white sp,1.5599999999999998
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,shopping activity,,,,product note,,,note,,ui product activity,,,1.2678571428571428
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,shopping activity,,,cancel,button,,,,,ui product activity,,,1.2916666666666667
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,add,button add item,,,,,shopping activity,,,item,product name,,,product name,,ui product activity,,,1.4166666666666667
Shop4,Shop4-Shop3,9.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,7.0,add,button add item,,,,,shopping activity,,,,input counter,,,product name,item,ui product activity,,,1.375
a33,a33-a35,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,sign,sign button,,,,,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,join,button sign,,,,,activity profile,,,no not now,negative action button,,,,,onboarding ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,join,button sign,,,,,activity profile,,,personalize tip go,title,,,,,onboarding ui activity,,,1.7545454545454544
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,join,button sign,,,,,activity profile,,,near interest business event send push notification,description,,,,,onboarding ui activity,,,1.4666666666666668
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,join,button sign,,,,,activity profile,,,yes turn,positive action button,,,,,onboarding ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,join,button sign,,,,,activity profile,,,skip,skip button,,,,,onboarding ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,join,button sign,,,,,activity profile,,,welcome yelp,welcome headline,,,,,onboarding ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,join,button sign,,,,,activity profile,,,know place,welcome tagline,,,,,onboarding ui activity,,,1.5857142857142859
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,join,button sign,,,,,activity profile,,,agree yelp term service confirm read privacy policy,term service,,,,,onboarding ui activity,,,1.7285714285714286
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,activity profile,,,continue google,google sign button,,,,,onboarding ui activity,,,1.8035714285714284
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,activity profile,,,continue facebook,fb sign button,,,,,onboarding ui activity,,,1.8
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,join,button sign,,,,,activity profile,,,or,login signup divider,,,,,onboarding ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,activity profile,,,sign email,sign text button,,,,,onboarding ui activity,,,1.8
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,join,button sign,,,,,activity profile,,,log,login text button,,,,,onboarding ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,me,hot button profile,me,,,search,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,,content wrapper,navigate,,,,nearby ui activity,,,1.375
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,,search icon,,,,,nearby ui activity,,,1.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,join,button sign,,,,,activity profile,,,cleaner mover delivery sushi etc,search text,,,,,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,restaurant,title,,,,,nearby ui activity,,,1.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,delivery,title,,,,,nearby ui activity,,,1.375
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,takeout,title,,,,,nearby ui activity,,,1.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,accountant,title,,,,,nearby ui activity,,,1.35
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,plumber,title,,,,,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,auto repair,title,,,,,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,mover,title,,,,,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,more,title,,,,,nearby ui activity,,,1.5357142857142856
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,nearby,hot button nearby,nearby,,,cleaner mover delivery sushi etc,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,search,hot button search,search,,,nearby,nearby ui activity,,,1.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,activity,hot button feed,activity,,,me,nearby ui activity,,,1.3928571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,join,button sign,,,,,activity profile,,,collection,hot button collection,collection,,,activity,nearby ui activity,,,1.4428571428571428
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,,content wrapper,navigate,,,,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,join,button sign,,,,,activity profile,,,,content wrapper,,,,,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,join,button sign,,,,,activity profile,,,join yelp community write review check local business,content wrapper,,,,,ui activity profile loggedout user log,,,3.0
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,log,log button,,,,,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,nearby,hot button nearby,nearby,,,,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,search,hot button search,search,,,nearby,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,me,hot button profile,me,,,search,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,activity,hot button feed,activity,,,me,ui activity profile loggedout user log,,,2.25
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,join,button sign,,,,,activity profile,,,collection,hot button collection,collection,,,activity,ui activity profile loggedout user log,,,2.3
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,join,button sign,,,,,activity profile,,,sign email,email sign,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,1.7142857142857144
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,join,button sign,,,,,activity profile,,,know place,container,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,join,button sign,,,,,activity profile,,,agree yelp term service confirm read privacy policy,term service,,,,know place,ui activity create account,,,1.7142857142857144
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,join,button sign,,,,,activity profile,,,sign google,google sign,,,,sign email,ui activity create account,,,1.7142857142857144
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,4.0,join,button sign,,,,,activity profile,,,sign facebook,fb sign,,,,sign google,ui activity create account,,,1.7142857142857144
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,join,button sign,,,,,activity profile,,,n worry wo post without permission,wont share,,,,sign facebook,ui activity create account,,,1.5857142857142859
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,join,button sign,,,,,activity profile,,,,email address,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,join,button sign,,,,,activity profile,,,password,password,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,join,button sign,,,,,activity profile,,,next,signup next button,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,join,button sign,,,,,activity profile,,,nse nkdjfq al ne,email address,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,join,button sign,,,,,activity profile,,,qazws x,password,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,join,button sign,,,,,activity profile,,,last name,last name,,,,first name,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,join,button sign,,,,,activity profile,,,first name,first name,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,8.0,join,button sign,,,,,activity profile,,,,zip code edittext,,,,last name,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,8.0,join,button sign,,,,,activity profile,,,,flag selector,select country,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,8.0,join,button sign,,,,,activity profile,,,,flag selector dropdown,select country,,,,ui activity create account,,chevron x,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,9.0,join,button sign,,,,,activity profile,,,labfellow,last name,,,,first name,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,9.0,join,button sign,,,,,activity profile,,,,zip code edittext,,,,labfellow,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,10.0,join,button sign,,,,,activity profile,,,sealbot,first name,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,10.0,join,button sign,,,,,activity profile,,,labfellow,last name,,,,sealbot,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,11.0,join,button sign,,,,,activity profile,,,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,1.7142857142857144
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,11.0,join,button sign,,,,,activity profile,,,welcome yelp sealbot complete profile fill detail,welcome yelp,,,,,ui activity create account,,,2.2857142857142856
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,11.0,join,button sign,,,,,activity profile,,,gender optional,gender button,,,,add photo,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,11.0,join,button sign,,,,,activity profile,,,,user photo,,,,welcome yelp sealbot complete profile fill detail,ui activity create account,,blank user medium,2.2857142857142856
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,11.0,join,button sign,,,,,activity profile,,,add photo,add photo,,,,,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,11.0,join,button sign,,,,,activity profile,,,birthdate optional,birthdate button,,,,gender optional,ui activity create account,,,1.5714285714285712
a33,a33-a35,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,11.0,join,button sign,,,,,activity profile,,,agree yelp term service confirm read privacy policy,create account policy,,,,birthdate optional,ui activity create account,,,1.7142857142857144
a33,a33-a35,3.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text email,,,email,,activity login sign,,,,email address,,,,,ui activity create account,,,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text email,,,email,,activity login sign,,,no not now,negative action button,,,,,onboarding ui activity,,,1.55
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text email,,,email,,activity login sign,,,personalize tip go,title,,,,,onboarding ui activity,,,1.8227272727272728
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,text email,,,email,,activity login sign,,,near interest business event send push notification,description,,,,,onboarding ui activity,,,1.75
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,text email,,,email,,activity login sign,,,yes turn,positive action button,,,,,onboarding ui activity,,,1.75
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text email,,,email,,activity login sign,,,skip,skip button,,,,,onboarding ui activity,,,1.75
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text email,,,email,,activity login sign,,,welcome yelp,welcome headline,,,,,onboarding ui activity,,,1.6928571428571428
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text email,,,email,,activity login sign,,,know place,welcome tagline,,,,,onboarding ui activity,,,1.75
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,,text email,,,email,,activity login sign,,,agree yelp term service confirm read privacy policy,term service,,,,,onboarding ui activity,,,1.819047619047619
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,email,,activity login sign,,,continue google,google sign button,,,,,onboarding ui activity,,,1.825
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,email,,activity login sign,,,continue facebook,fb sign button,,,,,onboarding ui activity,,,1.825
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,text email,,,email,,activity login sign,,,or,login signup divider,,,,,onboarding ui activity,,,1.7249999999999999
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,email,,activity login sign,,,sign email,sign text button,,,,,onboarding ui activity,,,3.3
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,text email,,,email,,activity login sign,,,log,login text button,,,,,onboarding ui activity,,,2.0500000000000003
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,me,hot button profile,me,,,search,nearby ui activity,,,1.45
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,,content wrapper,navigate,,,,nearby ui activity,,,1.6166666666666667
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,,search icon,,,,,nearby ui activity,,,1.4166666666666667
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,text email,,,email,,activity login sign,,,cleaner mover delivery sushi etc,search text,,,,,nearby ui activity,,,1.65
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,restaurant,title,,,,,nearby ui activity,,,1.45
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,nearby,hot button nearby,nearby,,,cleaner mover delivery sushi etc,nearby ui activity,,,1.65
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,search,hot button search,search,,,nearby,nearby ui activity,,,1.4166666666666667
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,activity,hot button feed,activity,,,me,nearby ui activity,,,1.575
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,,text email,,,email,,activity login sign,,,collection,hot button collection,collection,,,activity,nearby ui activity,,,1.7166666666666668
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,sign,sign button,,,,,ui activity profile loggedout user log,,,2.8857142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,,content wrapper,navigate,,,,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,,text email,,,email,,activity login sign,,,,content wrapper,,,,,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,log,log button,,,,,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,nearby,hot button nearby,nearby,,,,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,search,hot button search,search,,,nearby,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,me,hot button profile,me,,,search,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,activity,hot button feed,activity,,,me,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,text email,,,email,,activity login sign,,,collection,hot button collection,collection,,,activity,ui activity profile loggedout user log,,,2.1357142857142857
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text email,,,email,,activity login sign,,,sign email,email sign,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,3.3333333333333335
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text email,,,email,,activity login sign,,,know place,container,,,,,ui activity create account,,,1.5928571428571427
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,,text email,,,email,,activity login sign,,,agree yelp term service confirm read privacy policy,term service,,,,know place,ui activity create account,,,1.819047619047619
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text email,,,email,,activity login sign,,,sign google,google sign,,,,sign email,ui activity create account,,,3.4
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,,text email,,,email,,activity login sign,,,sign facebook,fb sign,,,,sign google,ui activity create account,,,2.6
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,,text email,,,email,,activity login sign,,,n worry wo post without permission,wont share,,,,sign facebook,ui activity create account,,,2.5
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,,text email,,,email,,activity login sign,,,password,password,,,,,ui activity create account,,,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,,text email,,,email,,activity login sign,,,next,signup next button,,,,,ui activity create account,,,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text email,,,email,,activity login sign,,,last name,last name,,,,first name,ui activity create account,,,1.65
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text email,,,email,,activity login sign,,,first name,first name,,,,,ui activity create account,,,1.5928571428571427
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,8.0,,text email,,,email,,activity login sign,,,,zip code edittext,,,,last name,ui activity create account,,,1.65
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text email,,,email,,activity login sign,,,,flag selector,select country,,,,ui activity create account,,,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,8.0,,text email,,,email,,activity login sign,,,,flag selector dropdown,select country,,,,ui activity create account,,chevron x,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,9.0,,text email,,,email,,activity login sign,,,,zip code edittext,,,,labfellow,ui activity create account,,,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,10.0,,text email,,,email,,activity login sign,,,labfellow,last name,,,,sealbot,ui activity create account,,,1.5595238095238095
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text email,,,email,,activity login sign,,,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,2.619047619047619
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text email,,,email,,activity login sign,,,welcome yelp sealbot complete profile fill detail,welcome yelp,,,,,ui activity create account,,,2.202380952380952
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text email,,,email,,activity login sign,,,gender optional,gender button,,,,add photo,ui activity create account,,,1.7
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,11.0,,text email,,,email,,activity login sign,,,,user photo,,,,welcome yelp sealbot complete profile fill detail,ui activity create account,,blank user medium,2.202380952380952
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,11.0,,text email,,,email,,activity login sign,,,add photo,add photo,,,,,ui activity create account,,,1.5928571428571427
a33,a33-a35,3.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,11.0,,text email,,,email,,activity login sign,,,birthdate optional,birthdate button,,,,gender optional,ui activity create account,,,1.75
