src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,jaccard
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,first name,first name,,,,,ui activity create account,,,hi,scroll view,,,,,activity profile,,,0.125
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,first name,first name,,,,,ui activity create account,,,log,button log,,,,,activity profile,,,0.125
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,ui activity create account,,,,text email,,,email,,activity login sign,,,0.11111111111111116
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,first name,first name,,,,,ui activity create account,,,join u,toolbar title,,,,,activity login sign,,,0.09999999999999998
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,first name,first name,,,,,ui activity create account,,,,,,,,,activity login sign,,,0.125
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,first name,first name,,,,,ui activity create account,,,log,tab layout,,,,,activity login sign,,,0.11111111111111116
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,ui activity create account,,,,text last name,,,last name,,activity login sign,,,0.25
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,first name,first name,,,,,ui activity create account,,,,text password,,,password,,activity login sign,,,0.11111111111111116
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,first name,first name,,,,,ui activity create account,,,create account,button sign,,,,,activity login sign,,,0.375
a35,a35-a33,9.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,7.0,first name,first name,,,,,ui activity create account,,,sealbot,text first name,,,first name,,activity login sign,,,0.6666666666666667
a35,a35-a33,11.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,7.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,create account,button sign,,,,,activity login sign,,,0.30000000000000004
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,root fragment,,,,,activity main,,,0.0714285714285714
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,icon cart,bag,,,,activity main,,ic basket grey dp,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,feature,toolbar title,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,action search,search,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,image,,,,,activity main,,,0.0714285714285714
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,profile,design menu item,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,sign,email,,,,,activity main,,,0.1428571428571429
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,feature,design menu item,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,shop,design menu item,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,social,design menu item,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,store locator,design menu item,,,,,activity main,,,0.0625
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.FrameLayout,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,design navigation view,,,,,activity main,,,0.0714285714285714
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,wishlist,design menu item,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.CheckedTextView,clickable,clickable,1.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,setting,design menu item,,,,,activity main,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,join,button sign,,,,,activity profile,,,0.30000000000000004
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,icon cart,bag,,,,activity profile,,ic basket grey dp,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,profile,toolbar title,,,,,activity profile,,,0.0714285714285714
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,action search,search,,,,activity profile,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,,,,,,activity profile,,,0.0714285714285714
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,hi,scroll view,,,,,activity profile,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,sign rainbow account,scroll view,,,,,activity profile,,,0.19999999999999996
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,log,button log,,,,,activity profile,,,0.30000000000000004
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,find store,,,,,,activity profile,,,0.0625
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,call u,,,,,,activity profile,,,0.0625
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,email u,,,,,,activity profile,,,0.0625
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,return,,,,,,activity profile,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,faq,,,,,,activity profile,,,0.06666666666666665
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,text email,,,email,,activity login sign,,,0.1333333333333333
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,join u,toolbar title,,,,,activity login sign,,,0.125
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,,,,,,activity login sign,,,0.1428571428571429
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,log,tab layout,,,,,activity login sign,,,0.1333333333333333
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,join,tab layout,,,,,activity login sign,,,0.1333333333333333
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,text first name,,,first name,,activity login sign,join,,0.125
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,text last name,,,last name,,activity login sign,,,0.125
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,,text password,,,password,,activity login sign,,,0.1333333333333333
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,pse sxwabw al ne,text email,,,email,,activity login sign,,,0.10526315789473684
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,6.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,labfellow,text last name,,,last name,,activity login sign,,,0.11764705882352944
a35,a35-a33,11.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,sign,signup button,,,,agree yelp term service confirm read privacy policy,ui activity create account,,,sealbot,text first name,,,first name,,activity login sign,,,0.11764705882352944
a43,a43-a44,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,1.0
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.75
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.75
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.6666666666666667
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.6666666666666667
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,pm,date,,,,,ru mail ui slide stack activity,,,0.75
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.6
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.8571428571428572
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.6
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,  mail ru,sender,,,,,ru mail ui slide stack activity,,,0.8571428571428572
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,   mail ru     ,subject,,,,,ru mail ui slide stack activity,,,0.8571428571428572
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,                                                 ,snippet,,,,,ru mail ui slide stack activity,,,0.8571428571428572
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,google community team,sender,,,,,ru mail ui slide stack activity,,,0.6
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,,,0.46153846153846156
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,,,0.19999999999999996
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,search text,search text,,,,,ru mail ui search activity,,,0.625
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action search,search,,,,ru mail ui search activity,,,0.9
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action cancel,cancel,,,,ru mail ui search activity,,,0.625
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,advanced search,,,,,ru mail ui search activity,,ic arrow contrast,0.7142857142857143
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,all,,,,,,ru mail ui search activity,,,0.625
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,from,,,,,,ru mail ui search activity,,,0.625
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,to,,,,,,ru mail ui search activity,,,0.625
a43,a43-a44,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,subject,,,,,,ru mail ui search activity,,,0.625
a43,a43-a44,0.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,advanced search view,,,,,ru mail ui search activity,,,0.7142857142857143
a43,a43-a44,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,search text,search text,,,,,ru mail ui search activity,,,search text,search text,,,,,ru mail ui search activity,,,1.0
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,0.625
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.4444444444444444
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.4444444444444444
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.4
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.4
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,pm,date,,,,,ru mail ui slide stack activity,,,0.4444444444444444
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.36363636363636365
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.5
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.36363636363636365
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action search,search,,,,ru mail ui search activity,,,0.8333333333333334
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action cancel,cancel,,,,ru mail ui search activity,,,0.7142857142857143
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,advanced search,,,,,ru mail ui search activity,,ic arrow contrast,0.8333333333333334
a43,a43-a44,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,all,,,,,,ru mail ui search activity,,,0.7142857142857143
a43,a43-a44,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,advanced search view,,,,,ru mail ui search activity,,,0.8333333333333334
a44,a44-a43,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,1.0
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.75
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.75
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.6666666666666667
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.6666666666666667
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,pm,date,,,,,ru mail ui slide stack activity,,,0.75
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.6
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.8571428571428572
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.6
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,  mail ru,sender,,,,,ru mail ui slide stack activity,,,0.8571428571428572
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,   mail ru     ,subject,,,,,ru mail ui slide stack activity,,,0.8571428571428572
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,                                                  ,snippet,,,,,ru mail ui slide stack activity,,,0.8571428571428572
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,automate software engineering,subject,,,,,ru mail ui slide stack activity,,,0.6
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,google community team,sender,,,,,ru mail ui slide stack activity,,,0.6
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,sm finish set new google account,subject,,,,,ru mail ui slide stack activity,,,0.46153846153846156
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,hi sm welcome google new account come access product apps service tip get start want stay loop sign receive personalize news recommendation h,snippet,,,,,ru mail ui slide stack activity,,,0.19999999999999996
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,search text,search text,,,,,ru mail ui search activity,,,0.625
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action search,search,,,,ru mail ui search activity,,,0.9
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action cancel,cancel,,,,ru mail ui search activity,,,0.625
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,advanced search,,,,,ru mail ui search activity,,ic arrow contrast,0.7142857142857143
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,all,,,,,,ru mail ui search activity,,,0.625
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,from,,,,,,ru mail ui search activity,,,0.625
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,to,,,,,,ru mail ui search activity,,,0.625
a44,a44-a43,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,subject,,,,,,ru mail ui search activity,,,0.625
a44,a44-a43,0.0,wrong,android.widget.TextView,android.view.View,clickable,clickable,1.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,advanced search view,,,,,ru mail ui search activity,,,0.7142857142857143
a44,a44-a43,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,search text,search text,,,,,ru mail ui search activity,,,search text,search text,,,,,ru mail ui search activity,,,1.0
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,0.625
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.4444444444444444
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,drawer layout,navigate,,,,ru mail ui slide stack activity,,,0.4444444444444444
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action new,new message,,,,ru mail ui slide stack activity,,,0.4
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,sm study,sender,,,,,ru mail ui slide stack activity,,,0.4
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,pm,date,,,,,ru mail ui slide stack activity,,,0.4444444444444444
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,another rabbit hole,subject,,,,,ru mail ui slide stack activity,,,0.36363636363636365
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,,checkbox,,,,,ru mail ui slide stack activity,,avatar placeholder,0.5
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,search text,search text,,,,,ru mail ui search activity,,,automate software engineering,snippet,,,,,ru mail ui slide stack activity,,,0.36363636363636365
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action search,search,,,,ru mail ui search activity,,,0.8333333333333334
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,toolbar action cancel,cancel,,,,ru mail ui search activity,,,0.7142857142857143
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,advanced search,,,,,ru mail ui search activity,,ic arrow contrast,0.8333333333333334
a44,a44-a43,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,all,,,,,,ru mail ui search activity,,,0.7142857142857143
a44,a44-a43,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,1.0,search text,search text,,,,,ru mail ui search activity,,,,advanced search view,,,,,ru mail ui search activity,,,0.8333333333333334
a43,a43-a45,0.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,,toolbar action search,search,,,,ru mail ui slide stack activity,,,1.0
a43,a43-a45,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,,toolbar action search,search,,,,ru mail ui slide stack activity,,,inbox,folder name,,,,,ru mail ui slide stack activity,,,0.75
