src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,nnlm
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,uci update,,,,activity browser,,,0.6196271777153015
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,covid trend,,,,activity browser,,,0.36567723751068115
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,covid model,,,,activity browser,,,0.35542726516723633
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,coronavirus twitter map,,,,activity browser,,,0.5748845934867859
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,technical resource,,,,activity browser,,,0.5566532611846924
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,remote desktop instruction,,,,activity browser,,,0.5347080230712891
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,require login,,,,activity browser,,,0.4822436571121216
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,irvineweatherfclear,,,,activity browser,,,0.44460028409957886
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,faculty recruitment,,,,activity browser,,,0.5271092653274536
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,picture hal stern white board link recruitment page faculty,,,,activity browser,,,0.5286397933959961
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,,,activity browser,,,0.532923698425293
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,learn,,,,activity browser,,,0.46744972467422485
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,live chat ,,,,activity browser,,,0.5325604677200317
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,,,activity browser,,,0.5389841198921204
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,chat,,,,activity browser,,,0.5488142967224121
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,upcoming event,,,,activity browser,,,0.4350992441177368
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,december,,,,activity browser,,,0.5744186043739319
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,c seminar series hack bluetooth automate binary analysis zhiqiang lin,,,,activity browser,,,0.5075249671936035
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,computer science seminar series proud present zhiqiang lin associate professor engineering ohio state university near range,,,,activity browser,,,0.4686459004878998
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,be,,,,activity browser,,,0.40543872117996216
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,dec,,,,activity browser,,,0.4119005799293518
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,informatics seminar series youth digital infrastructure explore creation hybrid e sport network geographically isolated area kishonna gray,,,,activity browser,,,0.485929012298584
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,,,activity browser,,,0.4125053882598877
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,,,activity browser,,,0.5342695713043213
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,view calendar,,,,activity browser,,,0.46752333641052246
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,donald bren school information computer science university california irvine hall ca,,,,activity browser,,,0.6327297687530518
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,facebook,,,,activity browser,,,0.6297053098678589
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,instagram,,,,activity browser,,,0.4685029983520508
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,twitter,,,,activity browser,,,0.5866694450378418
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,link,,,,activity browser,,,0.5869455337524414
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,youtube,,,,activity browser,,,0.5953832864761353
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,uci homepage,,,,activity browser,,,0.697282075881958
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,uci directory,,,,activity browser,,,0.7148126363754272
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,faculty staff,,,,activity browser,,,0.4438401758670807
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,employment,,,,activity browser,,,0.5254156589508057
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,ic intranet,,,,activity browser,,,0.6472553014755249
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,kay family foundation lab,,,,activity browser,,,0.4239261746406555
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,facility,,,,activity browser,,,0.46846866607666016
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,news,,,,activity browser,,,0.5312712788581848
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,event,,,,activity browser,,,0.4799243211746216
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,map direction,,,,activity browser,,,0.4847068786621094
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,accessibility statement,,,,activity browser,,,0.4891192615032196
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,safety procedure,,,,activity browser,,,0.38431546092033386
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,privacy policy,,,,activity browser,,,0.47072023153305054
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,apply,,,,activity browser,,,0.460349977016449
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,contact,,,,activity browser,,,0.4677312672138214
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,,gift  ,,,,activity browser,,,0.45960623025894165
a11b2,a11b2-a14b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,, uci donald bren school information computer science,,,,activity browser,,,0.6456291675567627
a11b2,a11b2-a15b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,search,search,,,,,main activity,,,search enter address,url view,,,,,activity main,,,0.7461207509040833
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,search,search,,,,,main activity,,,skip,skip,,,,,activity main,,,0.7456926703453064
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,search,search,,,,,main activity,,,power privacy,title,,,,,activity main,,,0.6532452702522278
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,search,search,,,,,main activity,,,take private browsing next level block ad content track across site bog page load time,,,,,,activity main,,,0.6533695459365845
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,search,search,,,,,main activity,,,next,next,,,,,activity main,,,0.7239813804626465
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,search,search,,,,,main activity,,,,menu view,option,,,,activity main,,,0.6990190744400024
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,search,search,,,,,main activity,,,,,firefox focus,,,,activity main,,,0.7246562242507935
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,search,search,,,,,main activity,,,http www ic uci edu,display url,,,,,activity main,,,0.4752519726753235
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,3.0,search,search,,,,,main activity,,,,security info,site security,,,,activity main,,,0.6738572716712952
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,search,search,,,,,main activity,,,,menu view,option,,,,activity main,,ic menu,0.6198720932006836
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,search,search,,,,,main activity,,,,erase,erase browsing history,,,,activity main,,ic delete,0.5242397785186768
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.webkit.WebView,fillable,clickable,3.0,search,search,,,,,main activity,,,,webview,web view,,,,activity main,,,0.6472766399383545
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,search,search,,,,,main activity,,,,clear view,clear input,,,,activity main,,ic clear,0.5768223404884338
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,uci donald bren school information computer science logo,,,,activity main,,,0.47497719526290894
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,search,search,,,,,main activity,,,,,search ic website,,,,activity main,,,0.8449739217758179
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search,search,,,,,main activity,,,,,toggle navigation,,,,activity main,,,0.7271331548690796
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,stay safe check building occupancy,,,,activity main,,,0.6324779987335205
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,laptop desktop,,,,activity main,,,0.6428829431533813
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,mobile device,,,,activity main,,,0.7061052918434143
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,mc x mswe,,,,activity main,,,0.3803001642227173
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,main activity,,,,,register,,,,activity main,,,0.7431311011314392
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,open accessibility menu,,,,activity main,,,0.6837083101272583
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search,search,,,,,main activity,,,,,previous,,,,activity main,,,0.7174559831619263
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,search,search,,,,,main activity,,,,,next,,,,activity main,,,0.7239813804626465
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,search,search,,,,,main activity,,,,,slide,,,,activity main,,,0.7787704467773438
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,news highlight,,,,activity main,,,0.7395377159118652
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,main activity,,,,,view news,,,,activity main,,,0.7713872790336609
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,dismiss,dismiss,,,,activity main,,,0.7177400588989258
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,coronavirus resource,,,,activity main,,,0.7329837083816528
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,picture coronavirus link uci update,,,,activity main,,,0.6775556802749634
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,uci update,,,,activity main,,,0.6772833466529846
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,covid trend,,,,activity main,,,0.6612464785575867
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,covid model,,,,activity main,,,0.6306973099708557
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,coronavirus twitter map,,,,activity main,,,0.7074893712997437
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,technical resource,,,,activity main,,,0.7286369800567627
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,remote desktop instruction,,,,activity main,,,0.7009186744689941
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,require login,,,,activity main,,,0.6677408814430237
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,irvineweatherfmostly cloudy,,,,activity main,,,0.6282660961151123
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,faculty recruitment,,,,activity main,,,0.7070437073707581
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,picture hal stern white board link recruitment page faculty,,,,activity main,,,0.6209611892700195
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,donald bren school information computer science seek exceptional candidate multiple tenure track professor position ,,,,activity main,,,0.567197322845459
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,main activity,,,,,learn,,,,activity main,,,0.7584404945373535
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,live chat ,,,,activity main,,,0.7382323741912842
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,live chat undergraduate counselor ic student affair online service available ask counsel question,,,,activity main,,,0.494670033454895
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,main activity,,,,,chat,,,,activity main,,,0.8342983722686768
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,upcoming event,,,,activity main,,,0.6744366884231567
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,december,,,,activity main,,,0.7152323126792908
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.Image,fillable,clickable,4.0,search,search,,,,,main activity,,,,,c seminar series vulnerability detection management response medical device oleg yusim,,,,activity main,,,0.5330789089202881
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,computer science seminar series proud present oleg yusim head product security edward lifesciences medical device introduce unique challenge,,,,activity main,,,0.5336668491363525
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,be,,,,activity main,,,0.702944815158844
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,dec,,,,activity main,,,0.641139566898346
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,informatics seminar series behind screen content moderation shadow social medium sarah robert,,,,activity main,,,0.5681617259979248
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,mc x mswe virtual capstone showcase,,,,activity main,,,0.4235354959964752
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.widget.ToggleButton,fillable,clickable,4.0,search,search,,,,,main activity,,,,,view calendar,,,,activity main,,,0.7211156487464905
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,donald bren school information computer science university california irvine hall ca,,,,activity main,,,0.41034138202667236
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,facebook,,,,activity main,,,0.7800014019012451
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,instagram,,,,activity main,,,0.6548688411712646
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,twitter,,,,activity main,,,0.7755275964736938
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,link,,,,activity main,,,0.8431373238563538
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,youtube,,,,activity main,,,0.7529557943344116
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,uci homepage,,,,activity main,,,0.6699379682540894
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,uci directory,,,,activity main,,,0.7090914249420166
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,faculty staff,,,,activity main,,,0.6042377948760986
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,employment,,,,activity main,,,0.7959219217300415
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,ic intranet,,,,activity main,,,0.7049471735954285
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,kay family foundation lab,,,,activity main,,,0.6473665833473206
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,facility,,,,activity main,,,0.7504302263259888
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,news,,,,activity main,,,0.813903272151947
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,event,,,,activity main,,,0.7768902778625488
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,map direction,,,,activity main,,,0.8075966835021973
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,accessibility statement,,,,activity main,,,0.7557454705238342
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,safety procedure,,,,activity main,,,0.7113033533096313
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,privacy policy,,,,activity main,,,0.6739971041679382
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,apply,,,,activity main,,,0.7160608768463135
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,contact,,,,activity main,,,0.7933669686317444
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,,gift  ,,,,activity main,,,0.7676678895950317
a11b2,a11b2-a15b2,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,search,search,,,,,main activity,,,,, uci donald bren school information computer science,,,,activity main,,,0.48674434423446655
a11b2,a11b2-a15b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,http www ic uci edu,search,,,,,main activity,,,http www ic uci edu,url view,,,,,activity main,,,0.9325637817382812
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,search,,,,,main activity,,,skip,skip,,,,,activity main,,,0.39822423458099365
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,search,,,,,main activity,,,power privacy,title,,,,,activity main,,,0.47313088178634644
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,http www ic uci edu,search,,,,,main activity,,,take private browsing next level block ad content track across site bog page load time,,,,,,activity main,,,0.50588458776474
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,http www ic uci edu,search,,,,,main activity,,,next,next,,,,,activity main,,,0.37876516580581665
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.FrameLayout,fillable,clickable,1.0,http www ic uci edu,search,,,,,main activity,,,,menu view,option,,,,activity main,,,0.42485934495925903
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,http www ic uci edu,search,,,,,main activity,,,,,firefox focus,,,,activity main,,,0.5799760222434998
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,http www ic uci edu,display url,,,,,activity main,,,0.9179486036300659
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,security info,site security,,,,activity main,,,0.5810912847518921
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,menu view,option,,,,activity main,,ic menu,0.483303040266037
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,erase,erase browsing history,,,,activity main,,ic delete,0.45237448811531067
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.webkit.WebView,fillable,clickable,3.0,http www ic uci edu,search,,,,,main activity,,,,webview,web view,,,,activity main,,,0.5066403150558472
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,http www ic uci edu,search,,,,,main activity,,,,clear view,clear input,,,,activity main,,ic clear,0.3989085555076599
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,search,,,,,main activity,,,,,uci donald bren school information computer science logo,,,,activity main,,,0.6861135363578796
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,4.0,http www ic uci edu,search,,,,,main activity,,,,,search ic website,,,,activity main,,,0.7766526937484741
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,4.0,http www ic uci edu,search,,,,,main activity,,,,,toggle navigation,,,,activity main,,,0.5149680376052856
a11b2,a11b2-a15b2,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,4.0,http www ic uci edu,search,,,,,main activity,,,,,stay safe check building occupancy,,,,activity main,,,0.40080660581588745
