src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,glove
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,,item name,item name edit text,,,,,item edit activity,quantity,,0.7478927373886108
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,new list,title,,,,,shopping activity,,,quantity,quantity view,,,,,item edit activity,,,0.6706940293312073
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,,,item quantity edit text,,,,,item edit activity,,,0.7075961947441101
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,,quantity minus button,,,,,item edit activity,,,0.6549297749996186
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,,quantity plus button,,,,,item edit activity,,,0.6643462240695953
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,pc,quantity unit pc radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,g,quantity unit g radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,kg,quantity unit kg radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,ml,quantity unit ml radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,l,quantity unit l radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,m,quantity unit radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,oz,quantity unit oz radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,lb,quantity unit lb radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,fl oz,quantity unit fl oz radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,gal,quantity unit gal radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,,ft,quantity unit ft radio,,,,,item edit activity,,,0.6309288620948792
Shop4,Shop4-Shop1,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,7.0,new list,title,,,,,shopping activity,,,item,item name edit text,,,,,item edit activity,quantity,,0.7190890312194824
Shop4,Shop4-Shop1,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,,shopping list name,shopping list name,,,,,shopping list edit activity,,,0.7274393779890878
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,e g wishlist family list,edittext,,,,,shopping activity,,,,fab,,,,,main activity,,ic add shopping cart white dp,0.6416848190128803
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,e g wishlist family list,edittext,,,,,shopping activity,,,shopping list,drawer layout,,,,,main activity,,,0.7085912028948466
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,e g wishlist family list,edittext,,,,,shopping activity,,,,drawer layout,open navigation drawer,,,,main activity,,,0.5369106020246234
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,e g wishlist family list,edittext,,,,,shopping activity,,,shopping list add one use button,empty listview view,,,,,main activity,,,0.7078852653503418
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,e g wishlist family list,edittext,,,,,shopping activity,,,add shopping list,,,,,,shopping list edit activity,,,0.7301650132451739
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,,,,navigate,,,,shopping list edit activity,,,0.7849029302597046
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,,description,shopping list description,,,,,shopping list edit activity,,,0.6063454486429691
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,,save,add shopping list,,,,,shopping list edit activity,,,0.644336074590683
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,,,list,shopping list name,,,,,main activity,,,0.7970694204171499
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,,,complete,percent,,,,list,main activity,,,0.7161033153533936
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,,,item,item count,,,,complete,main activity,,,0.6722357819477717
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,e g wishlist family list,edittext,,,,,shopping activity,,,just now,shopping list modification date,,,,item,main activity,,,0.6728174742311239
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,,fab,,,,,shopping list view activity,,ic add shopping cart white dp,0.6735500283539295
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,list,,,,,,shopping list view activity,,,0.8258307814598084
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,,image,share,,,,shopping list view activity,,,0.7834311227003733
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,,,option,,,,shopping list view activity,,,0.8256669878959656
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,,,navigate,,,,shopping list view activity,,,0.7924838364124298
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,item list add one use button,empty listview view,,,,,shopping list view activity,,,0.7264947593212128
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,save,add shopping list,,,,,item edit activity,,,0.7443772256374359
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,add item,,,,,,item edit activity,,,0.7062881648540497
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,,,navigate,,,,item edit activity,,,0.7101631090044975
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,item name,item name edit text,,,,,item edit activity,quantity,,0.5621589033398777
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,quantity,quantity view,,,,,item edit activity,,,0.5969189157088598
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,,item quantity edit text,,,,,item edit activity,,,0.5685321092605591
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,,quantity minus button,,,,,item edit activity,,,0.5588489423195521
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,,quantity plus button,,,,,item edit activity,,,0.6261113882064819
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,pc,quantity unit pc radio,,,,,item edit activity,,,0.4284667382016778
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,g,quantity unit g radio,,,,,item edit activity,,,0.5133055038750172
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,kg,quantity unit kg radio,,,,,item edit activity,,,0.41455607302486897
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,ml,quantity unit ml radio,,,,,item edit activity,,,0.41743948066141456
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,l,quantity unit l radio,,,,,item edit activity,,,0.4657554216682911
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,m,quantity unit radio,,,,,item edit activity,,,0.5038357919880322
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,oz,quantity unit oz radio,,,,,item edit activity,,,0.4266469907015562
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,lb,quantity unit lb radio,,,,,item edit activity,,,0.4194100219756365
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,fl oz,quantity unit fl oz radio,,,,,item edit activity,,,0.4266469907015562
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,gal,quantity unit gal radio,,,,,item edit activity,,,0.42342322086915374
Shop4,Shop4-Shop1,2.0,wrong,android.widget.EditText,android.widget.RadioButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,,ft,quantity unit ft radio,,,,,item edit activity,,,0.3892948180437088
Shop4,Shop4-Shop1,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,shopping activity,,,save,add shopping list,,,,,shopping list edit activity,,,0.8018923550844193
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,shopping activity,,,,fab,,,,,main activity,,ic add shopping cart white dp,0.7650875747203827
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,,,shopping list,drawer layout,,,,,main activity,,,0.7400921955704689
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,,shopping activity,,,,drawer layout,open navigation drawer,,,,main activity,,,0.6499411016702652
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,,,shopping list add one use button,empty listview view,,,,,main activity,,,0.8456487506628036
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,shopping activity,,,shopping list name,shopping list name,,,,,shopping list edit activity,,,0.7489174008369446
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,,,add shopping list,,,,,,shopping list edit activity,,,0.7782646715641022
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,shopping activity,,,,,navigate,,,,shopping list edit activity,,,0.7441725358366966
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,,,shopping activity,,,description,shopping list description,,,,,shopping list edit activity,,,0.7489174008369446
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,shopping activity,,,list,shopping list name,,,,,shopping list edit activity,,,0.7489174008369446
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,ok,button,,,,,shopping activity,,,list,shopping list name,,,,,main activity,,,0.7489174008369446
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,ok,button,,,,,shopping activity,,,complete,percent,,,,list,main activity,,,0.5691834762692451
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,ok,button,,,,,shopping activity,,,item,item count,,,,complete,main activity,,,0.6521597430109978
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,ok,button,,,,,shopping activity,,,just now,shopping list modification date,,,,item,main activity,,,0.7655946984887123
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,fab,,,,,shopping list view activity,,ic add shopping cart white dp,0.7782646715641022
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,ok,button,,,,,shopping activity,,,list,,,,,,shopping list view activity,,,0.7489174008369446
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,image,share,,,,shopping list view activity,,,0.7508581280708313
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,,option,,,,shopping list view activity,,,0.7889310717582703
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,,,navigate,,,,shopping list view activity,,,0.7334151938557625
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,ok,button,,,,,shopping activity,,,item list add one use button,empty listview view,,,,,shopping list view activity,,,0.8456487506628036
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,save,add shopping list,,,,,item edit activity,,,0.8018923550844193
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,ok,button,,,,,shopping activity,,,add item,,,,,,item edit activity,,,0.6858085468411446
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,,,navigate,,,,item edit activity,,,0.6506220325827599
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,,item name,item name edit text,,,,,item edit activity,quantity,,0.6635434627532959
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,ok,button,,,,,shopping activity,,,quantity,quantity view,,,,,item edit activity,,,0.6547204777598381
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,,,item quantity edit text,,,,,item edit activity,,,0.6604314669966698
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,,quantity minus button,,,,,item edit activity,,,0.7383883520960808
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,,quantity plus button,,,,,item edit activity,,,0.7424320876598358
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,pc,quantity unit pc radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,g,quantity unit g radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,kg,quantity unit kg radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,ml,quantity unit ml radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,l,quantity unit l radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,m,quantity unit radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,oz,quantity unit oz radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,lb,quantity unit lb radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,fl oz,quantity unit fl oz radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,gal,quantity unit gal radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.RadioButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,,ft,quantity unit ft radio,,,,,item edit activity,,,0.6589794233441353
Shop4,Shop4-Shop1,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,ok,button,,,,,shopping activity,,,item,item name edit text,,,,,item edit activity,quantity,,0.6635434627532959
Shop4,Shop4-Shop1,4.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,list,,,,,,shopping activity,,,list,shopping list name,,,,,main activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,list,,,,,,shopping activity,,,,fab,,,,,main activity,,ic add shopping cart white dp,0.9430439074834188
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,list,,,,,,shopping activity,,,shopping list,drawer layout,,,,,main activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,list,,,,,,shopping activity,,,,drawer layout,open navigation drawer,,,,main activity,,,0.7480570574601492
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,list,,,,,,shopping activity,,,shopping list add one use button,empty listview view,,,,,main activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,list,,,,,,shopping activity,,,shopping list name,shopping list name,,,,,shopping list edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,list,,,,,,shopping activity,,,add shopping list,,,,,,shopping list edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,list,,,,,,shopping activity,,,,,navigate,,,,shopping list edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,list,,,,,,shopping activity,,,description,shopping list description,,,,,shopping list edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,list,,,,,,shopping activity,,,save,add shopping list,,,,,shopping list edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,list,,,,,,shopping activity,,,list,shopping list name,,,,,shopping list edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,list,,,,,,shopping activity,,,complete,percent,,,,list,main activity,,,0.8239269157250723
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,list,,,,,,shopping activity,,,item,item count,,,,complete,main activity,,,0.8176267544428507
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,list,,,,,,shopping activity,,,just now,shopping list modification date,,,,item,main activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,list,,,,,,shopping activity,,,,fab,,,,,shopping list view activity,,ic add shopping cart white dp,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,list,,,,,,shopping activity,,,list,,,,,,shopping list view activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,4.0,list,,,,,,shopping activity,,,,image,share,,,,shopping list view activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,4.0,list,,,,,,shopping activity,,,,,option,,,,shopping list view activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,list,,,,,,shopping activity,,,,,navigate,,,,shopping list view activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,list,,,,,,shopping activity,,,item list add one use button,empty listview view,,,,,shopping list view activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,list,,,,,,shopping activity,,,save,add shopping list,,,,,item edit activity,,,0.999999980131785
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,list,,,,,,shopping activity,,,add item,,,,,,item edit activity,,,0.8260955611864725
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,,,navigate,,,,item edit activity,,,0.7908184925715128
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,list,,,,,,shopping activity,,,item name,item name edit text,,,,,item edit activity,quantity,,0.8096168239911398
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,list,,,,,,shopping activity,,,quantity,quantity view,,,,,item edit activity,,,0.8143678903579712
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,list,,,,,,shopping activity,,,,item quantity edit text,,,,,item edit activity,,,0.7904620965321859
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,list,,,,,,shopping activity,,,,quantity minus button,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,list,,,,,,shopping activity,,,,quantity plus button,,,,,item edit activity,,,0.7620524168014526
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,pc,quantity unit pc radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,g,quantity unit g radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,kg,quantity unit kg radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,ml,quantity unit ml radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,l,quantity unit l radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,m,quantity unit radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,oz,quantity unit oz radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,lb,quantity unit lb radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,fl oz,quantity unit fl oz radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,gal,quantity unit gal radio,,,,,item edit activity,,,0.7088095049063364
Shop4,Shop4-Shop1,4.0,wrong,android.widget.TextView,android.widget.RadioButton,clickable,clickable,5.0,list,,,,,,shopping activity,,,ft,quantity unit ft radio,,,,,item edit activity,,,0.7088095049063364
