src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,target_text,target_id,target_content_desc,target_hint,glove
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,add item,ed description,,,0.7391433715820312
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,grocery,action bar title,,,0.8334646821022034
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,,action do,add item,,0.6969154079755148
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,,search,search,,0.8017745316028595
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,shopping list name,shopping list name,,,,action bar,option,,0.5112836410601934
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,ed quantity,,,0.3478506729006767
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,u,ed unit value,,,0.602893054485321
Shop1,Shop1-Shop2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,shopping list name,shopping list name,,,item add,header description collumn,,,0.7391433715820312
Shop1,Shop1-Shop2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,add item,ed description,,,0.6848576068878174
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,description,shopping list description,,,add new list,name shopping list,,,0.7798812389373779
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,description,shopping list description,,,shopping list,action bar title,,,0.7798812389373779
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,description,shopping list description,,,,action add,new list,,0.7798812389373779
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,description,shopping list description,,,,action bar,option,,0.6850055456161499
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,description,shopping list description,,,,,,,0.0
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,description,shopping list description,,,save,alert title,,,0.6174476146697998
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,description,shopping list description,,,new shopping list,message,,,0.7798812389373779
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,description,shopping list description,,,cancel,button,,,0.3782823383808136
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,description,shopping list description,,,grocery,,,,0.20964570343494415
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,grocery,action bar title,,,0.20964570343494415
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,,action do,add item,,0.6848576068878174
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,,search,search,,0.7573281526565552
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,3.0,description,shopping list description,,,,action bar,option,,0.6850055456161499
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,,ed quantity,,,0.5027918219566345
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,u,ed unit value,,,0.5211015343666077
Shop1,Shop1-Shop2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,description,shopping list description,,,item add,header description collumn,,,0.6848576068878174
Shop1,Shop1-Shop2,3.0,correct,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,save,add shopping list,,,,action do,add item,,0.8876538276672363
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,save,add shopping list,,,add new list,name shopping list,,,0.8876538276672363
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,save,add shopping list,,,shopping list,action bar title,,,0.7622115015983582
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0.0,save,add shopping list,,,,action add,new list,,0.8876538276672363
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,save,add shopping list,,,,action bar,option,,0.838057816028595
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,save,add shopping list,,,,,,,0.0
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,save,alert title,,,1.0
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,new shopping list,message,,,0.7622115015983582
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,save,add shopping list,,,cancel,button,,,0.470912903547287
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,save,add shopping list,,,ok,button,,,0.4178887605667114
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,save,add shopping list,,,grocery,,,,0.4177178144454956
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,add item,ed description,,,0.8876538276672363
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,save,add shopping list,,,grocery,action bar title,,,0.4177178144454956
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,save,add shopping list,,,,search,search,,0.7884534001350403
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,3.0,save,add shopping list,,,,action bar,option,,0.838057816028595
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,,ed quantity,,,0.48632800579071045
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,u,ed unit value,,,0.5799039602279663
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,save,add shopping list,,,item add,header description collumn,,,0.8876538276672363
Shop1,Shop1-Shop2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,save,add shopping list,,,weekly grocery shopping,ed description,,,0.5226784348487854
Shop1,Shop1-Shop3,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab,,,,fab new list,,,1.0
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,skip,btn skip,,,0.14851973950862885
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,welcome,view pager,,,0.05363853648304939
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,app create manage shopping list prioritize deadline reminder,view pager,,,0.13502386212348938
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,,,0.0
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,next,btn next,,,0.11972571164369583
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,shopping list,coordinator layout,,,0.13502386212348938
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab,,,,coordinator layout,open navigation drawer,,0.3572928309440613
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,n shopping list,coordinator layout,,,0.13502386212348938
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,create list,coordinator layout,,,0.03156748786568642
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,list name,,,0.01646675169467926
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,new list,dialog title,,,0.04672446846961975
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,2.0,,fab,,,off,switch statistic,,,0.16592200100421906
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,,input counter,,,0.06102395057678223
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,priority,priority spinner content,,,0.09112277626991272
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab,,,deadline,set deadline,,,-0.09198100864887238
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.CheckBox,clickable,clickable,2.0,,fab,,,,list dialog checkbox,,,0.36726242303848267
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab,,,normal,priority spinner,,,-0.10670450329780579
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,list note,,,0.01646675169467926
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab,,,cancel,button,,,0.16145583987236023
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab,,,okay,button,,,0.13000284135341644
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,list note,,,0.01646675169467926
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,grocery,list name,,,0.13527911901474
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,3.0,,fab,,,,input counter,,,0.06102395057678223
Shop1,Shop1-Shop3,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,4.0,,fab,,,weekly grocery shopping,list note,,,0.13527911901474
Shop1,Shop1-Shop3,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,shopping list name,shopping list name,,,,list name,,,1.0
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,shopping list name,shopping list name,,,skip,btn skip,,,0.5106913447380066
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,shopping list name,shopping list name,,,welcome,view pager,,,0.4999934136867523
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,shopping list name,shopping list name,,,,,,,0.0
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,shopping list name,shopping list name,,,next,btn next,,,0.7511487603187561
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,shopping list name,shopping list name,,,,fab new list,,,0.59247554341952
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,shopping list name,shopping list name,,,shopping list,coordinator layout,,,1.0
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,shopping list name,shopping list name,,,,coordinator layout,open navigation drawer,,0.4790435830752055
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,new list,dialog title,,,0.8212013840675354
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,shopping list name,shopping list name,,,off,switch statistic,,,-0.038216277956962585
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,,input counter,,,0.4510231912136078
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,priority,priority spinner content,,,0.504054069519043
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,shopping list name,shopping list name,,,deadline,set deadline,,,0.31768208742141724
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,shopping list name,shopping list name,,,,list dialog checkbox,,,0.421780601143837
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,shopping list name,shopping list name,,,normal,priority spinner,,,0.49869605898857117
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,shopping list name,shopping list name,,,,list note,,,0.8216082453727722
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,shopping list name,shopping list name,,,cancel,button,,,0.3832135796546936
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,,list note,,,0.8216082453727722
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,shopping list name,shopping list name,,,grocery,list name,,,0.8334646821022034
Shop1,Shop1-Shop3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,shopping list name,shopping list name,,,,input counter,,,0.4510231912136078
Shop1,Shop1-Shop3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,,list note,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,description,shopping list description,,,skip,btn skip,,,0.33423420786857605
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,description,shopping list description,,,welcome,view pager,,,0.4107029438018799
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,description,shopping list description,,,,,,,0.0
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,description,shopping list description,,,next,btn next,,,0.6463065147399902
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,description,shopping list description,,,,fab new list,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,description,shopping list description,,,shopping list,coordinator layout,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,description,shopping list description,,,,coordinator layout,open navigation drawer,,0.6563425064086914
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,description,shopping list description,,,,list name,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,new list,dialog title,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,description,shopping list description,,,off,switch statistic,,,-0.22231705486774445
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,,input counter,,,0.5131472945213318
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,priority,priority spinner content,,,0.3772306442260742
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,description,shopping list description,,,deadline,set deadline,,,0.19107820093631744
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,description,shopping list description,,,,list dialog checkbox,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,description,shopping list description,,,normal,priority spinner,,,0.46961215138435364
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,description,shopping list description,,,,list note,,,0.7798812389373779
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,description,shopping list description,,,cancel,button,,,0.3782823383808136
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,description,shopping list description,,,grocery,list name,,,0.20964570343494415
Shop1,Shop1-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,description,shopping list description,,,,input counter,,,0.5131472945213318
Shop1,Shop1-Shop3,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,4.0,save,add shopping list,,,okay,button,,,0.24962295591831207
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,save,add shopping list,,,skip,btn skip,,,0.6074137687683105
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,save,add shopping list,,,welcome,view pager,,,0.5140572190284729
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,save,add shopping list,,,app create manage shopping list prioritize deadline reminder,view pager,,,0.8305554986000061
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,save,add shopping list,,,,,,,0.0
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,save,add shopping list,,,next,btn next,,,0.7379699349403381
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,save,add shopping list,,,,fab new list,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,shopping list,coordinator layout,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,save,add shopping list,,,,coordinator layout,open navigation drawer,,0.7983523011207581
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,n shopping list,coordinator layout,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,save,add shopping list,,,create list,coordinator layout,,,0.8305554986000061
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,save,add shopping list,,,,list name,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,save,add shopping list,,,new list,dialog title,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,save,add shopping list,,,off,switch statistic,,,-0.16533200442790985
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,save,add shopping list,,,,input counter,,,0.5375684499740601
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,save,add shopping list,,,priority,priority spinner content,,,0.4748608469963074
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,save,add shopping list,,,deadline,set deadline,,,0.23703491687774658
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,save,add shopping list,,,,list dialog checkbox,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,save,add shopping list,,,normal,priority spinner,,,0.6209155917167664
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,save,add shopping list,,,,list note,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,save,add shopping list,,,cancel,button,,,0.470912903547287
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,,list note,,,0.7622115015983582
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,save,add shopping list,,,grocery,list name,,,0.4177178144454956
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,save,add shopping list,,,,input counter,,,0.5375684499740601
Shop1,Shop1-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,4.0,save,add shopping list,,,weekly grocery shopping,list note,,,0.5226784348487854
Shop2,Shop2-Shop1,0.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action add,new list,,,fab,,,0.04672446846961975
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,shopping list,drawer layout,,,0.7385647743940353
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action add,new list,,,drawer layout,open navigation drawer,,0.5576196610927582
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,shopping list add one use button,empty listview view,,,0.849473237991333
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action add,new list,,shopping list name,shopping list name,,,0.7410517533620199
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,add shopping list,,,,0.8213900526364645
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,,navigate,,0.723300576210022
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action add,new list,,description,shopping list description,,,0.7798812389373779
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,,action add,new list,,save,add shopping list,,,0.8876538276672363
Shop2,Shop2-Shop1,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,list,shopping list name,,,1.0
Shop2,Shop2-Shop1,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,,,,shopping list name,shopping list name,,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,,,,,fab,,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,shopping list,drawer layout,,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,,,,,drawer layout,open navigation drawer,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,,,,shopping list add one use button,empty listview view,,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,,,,add shopping list,,,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,,,,,,navigate,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,,,,description,shopping list description,,,0.0
Shop2,Shop2-Shop1,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,,,,save,add shopping list,,,0.0
Shop2,Shop2-Shop1,2.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,save,add shopping list,,,0.4178887605667114
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,fab,,,0.2638835310935974
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,shopping list,drawer layout,,,0.3233780264854431
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,ok,button,,,,drawer layout,open navigation drawer,,0.47988826036453247
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,shopping list add one use button,empty listview view,,,0.6182355284690857
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,shopping list name,shopping list name,,,0.3233780264854431
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,add shopping list,,,,0.38259512186050415
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,navigate,,0.25750765204429626
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,ok,button,,,description,shopping list description,,,0.08614323288202286
Shop2,Shop2-Shop1,2.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,list,shopping list name,,,0.3233780264854431
Shop2,Shop2-Shop3,0.0,correct,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,fab new list,,,0.674670976276199
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action add,new list,,skip,btn skip,,,0.5497507452964783
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,welcome,view pager,,,0.7674000263214111
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,app create manage shopping list prioritize deadline reminder,view pager,,,0.7887148708105087
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action add,new list,,,,,,0.0
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action add,new list,,next,btn next,,,0.783371090888977
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,shopping list,coordinator layout,,,0.7385647743940353
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action add,new list,,,coordinator layout,open navigation drawer,,0.5576196610927582
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action add,new list,,n shopping list,coordinator layout,,,0.655393381913503
Shop2,Shop2-Shop3,0.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,,action add,new list,,,list name,,,0.8794925510883331
