src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,nnlm
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,new list,title,,,,,shopping activity,n shopping list,coordinator layout,,,,,ui main activity,0.7034997940063477
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,new list,title,,,,,shopping activity,create list,coordinator layout,,,,,ui main activity,0.62932288646698
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,new list,title,,,,,shopping activity,,list name,,,shopping list name,,ui main activity,0.7173259854316711
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,new list,title,,,,,shopping activity,new list,dialog title,,,,,ui main activity,0.7253511548042297
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,2.0,new list,title,,,,,shopping activity,off,switch statistic,,,,,ui main activity,0.446214884519577
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,new list,title,,,,,shopping activity,,input counter,,,shopping list name,,ui main activity,0.7337431907653809
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,new list,title,,,,,shopping activity,priority,priority spinner content,,,,,ui main activity,0.5115712881088257
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,2.0,new list,title,,,,,shopping activity,deadline,set deadline,,,,,ui main activity,0.5159306526184082
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.CheckBox,clickable,clickable,2.0,new list,title,,,,,shopping activity,,list dialog checkbox,,,,,ui main activity,0.5826444625854492
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,2.0,new list,title,,,,,shopping activity,normal,priority spinner,,,,,ui main activity,0.4999942183494568
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,new list,title,,,,,shopping activity,,list note,,,note,,ui main activity,0.5155311822891235
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,new list,title,,,,,shopping activity,cancel,button,,,,,ui main activity,0.4675992429256439
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,2.0,new list,title,,,,,shopping activity,okay,button,,,,,ui main activity,0.4157050848007202
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,new list,title,,,,,shopping activity,list,list name,,,shopping list name,,ui main activity,0.7759617567062378
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,3.0,new list,title,,,,,shopping activity,,input counter,,,shopping list name,list,ui main activity,0.7528225779533386
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,new list,title,,,,,shopping activity,,list note,,,note,,ui main activity,0.5155311822891235
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,new list,title,,,,,shopping activity,,fab new product,,,,,ui product activity,0.5614350438117981
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,new list,title,,,,,shopping activity,list,,,,,,ui product activity,0.646695613861084
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,new list,title,,,,,shopping activity,,imageview search,search,,,,ui product activity,0.5142158269882202
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,4.0,new list,title,,,,,shopping activity,,,navigate,,,,ui product activity,0.5232563018798828
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4.0,new list,title,,,,,shopping activity,list contain product,,,,,,ui product activity,0.5706817507743835
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,okay,button,,,,,ui product activity,0.43855544924736023
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,new list,title,,,,,shopping activity,new product,dialog title,,,,,ui product activity,0.571880042552948
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,product name,,,product name,,ui product activity,0.46246498823165894
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,5.0,new list,title,,,,,shopping activity,,input counter,,,product name,,ui product activity,0.5144252777099609
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,,product button minus,,,,,ui product activity,0.4190310537815094
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,,product button plus,,,,,ui product activity,0.4706933796405792
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,quantity,,,qty,,ui product activity,0.46756547689437866
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,product price,,,price,,ui product activity,0.4896978735923767
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,5.0,new list,title,,,,,shopping activity,,expand button,,,,,ui product activity,0.5289647579193115
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,5.0,new list,title,,,,,shopping activity,,product note,,,note,,ui product activity,0.42380207777023315
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,5.0,new list,title,,,,,shopping activity,cancel,button,,,,,ui product activity,0.48742619156837463
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,7.0,new list,title,,,,,shopping activity,item,product name,,,product name,,ui product activity,0.4980442225933075
Shop4,Shop4-Shop3,1.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,7.0,new list,title,,,,,shopping activity,,input counter,,,product name,item,ui product activity,0.5218789577484131
Shop4,Shop4-Shop3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,e g wishlist family list,edittext,,,,,shopping activity,,list name,,,shopping list name,,ui main activity,0.5952821969985962
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,e g wishlist family list,edittext,,,,,shopping activity,skip,btn skip,,,,,ui tutorial activity,0.3561670184135437
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,e g wishlist family list,edittext,,,,,shopping activity,welcome,view pager,,,,,ui tutorial activity,0.37682026624679565
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,e g wishlist family list,edittext,,,,,shopping activity,,,,,,,ui tutorial activity,0.39920541644096375
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,e g wishlist family list,edittext,,,,,shopping activity,next,btn next,,,,,ui tutorial activity,0.376122385263443
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,fab new list,,,,,ui main activity,0.47406166791915894
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,e g wishlist family list,edittext,,,,,shopping activity,shopping list,coordinator layout,,,,,ui main activity,0.6813547611236572
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,e g wishlist family list,edittext,,,,,shopping activity,,coordinator layout,open navigation drawer,,,,ui main activity,0.3953344225883484
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,e g wishlist family list,edittext,,,,,shopping activity,new list,dialog title,,,,,ui main activity,0.4582515358924866
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,2.0,e g wishlist family list,edittext,,,,,shopping activity,off,switch statistic,,,,,ui main activity,0.3218057453632355
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,e g wishlist family list,edittext,,,,,shopping activity,,input counter,,,shopping list name,,ui main activity,0.6406958103179932
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,e g wishlist family list,edittext,,,,,shopping activity,priority,priority spinner content,,,,,ui main activity,0.42858657240867615
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,e g wishlist family list,edittext,,,,,shopping activity,deadline,set deadline,,,,,ui main activity,0.41031479835510254
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,2.0,e g wishlist family list,edittext,,,,,shopping activity,,list dialog checkbox,,,,,ui main activity,0.5162492394447327
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,e g wishlist family list,edittext,,,,,shopping activity,normal,priority spinner,,,,,ui main activity,0.3607487678527832
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,e g wishlist family list,edittext,,,,,shopping activity,,list note,,,note,,ui main activity,0.4664008915424347
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,e g wishlist family list,edittext,,,,,shopping activity,cancel,button,,,,,ui main activity,0.3567136526107788
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,e g wishlist family list,edittext,,,,,shopping activity,list,list name,,,shopping list name,,ui main activity,0.6560615301132202
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,3.0,e g wishlist family list,edittext,,,,,shopping activity,,input counter,,,shopping list name,list,ui main activity,0.661400318145752
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,3.0,e g wishlist family list,edittext,,,,,shopping activity,,list note,,,note,,ui main activity,0.4664008915424347
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,fab new product,,,,,ui product activity,0.3800390958786011
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,4.0,e g wishlist family list,edittext,,,,,shopping activity,list,,,,,,ui product activity,0.5834764242172241
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,imageview search,search,,,,ui product activity,0.48496344685554504
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,4.0,e g wishlist family list,edittext,,,,,shopping activity,,,navigate,,,,ui product activity,0.4222518801689148
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,okay,button,,,,,ui product activity,0.4163849651813507
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,e g wishlist family list,edittext,,,,,shopping activity,new product,dialog title,,,,,ui product activity,0.3626364469528198
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,product name,,,product name,,ui product activity,0.35264211893081665
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,e g wishlist family list,edittext,,,,,shopping activity,,input counter,,,product name,,ui product activity,0.44700491428375244
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,product button minus,,,,,ui product activity,0.3865606188774109
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,product button plus,,,,,ui product activity,0.4193674921989441
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,quantity,,,qty,,ui product activity,0.4483310878276825
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,product price,,,price,,ui product activity,0.4454877972602844
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,expand button,,,,,ui product activity,0.433010995388031
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,5.0,e g wishlist family list,edittext,,,,,shopping activity,,product note,,,note,,ui product activity,0.3940444588661194
Shop4,Shop4-Shop3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,7.0,e g wishlist family list,edittext,,,,,shopping activity,,input counter,,,product name,item,ui product activity,0.4739738702774048
Shop4,Shop4-Shop3,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,ok,button,,,,,shopping activity,okay,button,,,,,ui main activity,0.6313640475273132
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,shopping activity,skip,btn skip,,,,,ui tutorial activity,0.48144590854644775
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,welcome,view pager,,,,,ui tutorial activity,0.49277886748313904
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,0.525741696357727
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,ok,button,,,,,shopping activity,,,,,,,ui tutorial activity,0.5109310150146484
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,ok,button,,,,,shopping activity,next,btn next,,,,,ui tutorial activity,0.4602496922016144
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,shopping activity,,fab new list,,,,,ui main activity,0.39087915420532227
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,shopping list,coordinator layout,,,,,ui main activity,0.6578966379165649
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,ok,button,,,,,shopping activity,,coordinator layout,open navigation drawer,,,,ui main activity,0.4314076900482178
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,n shopping list,coordinator layout,,,,,ui main activity,0.6204740405082703
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,ok,button,,,,,shopping activity,create list,coordinator layout,,,,,ui main activity,0.37662431597709656
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,shopping activity,,list name,,,shopping list name,,ui main activity,0.3996337652206421
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,new list,dialog title,,,,,ui main activity,0.3590133488178253
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,ok,button,,,,,shopping activity,off,switch statistic,,,,,ui main activity,0.47044098377227783
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,,input counter,,,shopping list name,,ui main activity,0.5425441265106201
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,priority,priority spinner content,,,,,ui main activity,0.5037422180175781
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,ok,button,,,,,shopping activity,deadline,set deadline,,,,,ui main activity,0.47557342052459717
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,ok,button,,,,,shopping activity,,list dialog checkbox,,,,,ui main activity,0.42889100313186646
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,ok,button,,,,,shopping activity,normal,priority spinner,,,,,ui main activity,0.5284727811813354
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,ok,button,,,,,shopping activity,,list note,,,note,,ui main activity,0.34196218848228455
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,ok,button,,,,,shopping activity,cancel,button,,,,,ui main activity,0.5043565034866333
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,shopping activity,list,list name,,,shopping list name,,ui main activity,0.477090448141098
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,ok,button,,,,,shopping activity,,input counter,,,shopping list name,list,ui main activity,0.48401057720184326
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,ok,button,,,,,shopping activity,,list note,,,note,,ui main activity,0.34196218848228455
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,ok,button,,,,,shopping activity,,fab new product,,,,,ui product activity,0.40576714277267456
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,ok,button,,,,,shopping activity,list,,,,,,ui product activity,0.49215731024742126
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,ok,button,,,,,shopping activity,,imageview search,search,,,,ui product activity,0.5075160264968872
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,ok,button,,,,,shopping activity,,,navigate,,,,ui product activity,0.5243173837661743
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,ok,button,,,,,shopping activity,list contain product,,,,,,ui product activity,0.3682222366333008
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,okay,button,,,,,ui product activity,0.6817575693130493
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,ok,button,,,,,shopping activity,new product,dialog title,,,,,ui product activity,0.38691017031669617
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,product name,,,product name,,ui product activity,0.29594719409942627
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,ok,button,,,,,shopping activity,,input counter,,,product name,,ui product activity,0.4087037444114685
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,product button minus,,,,,ui product activity,0.4151931405067444
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,,product button plus,,,,,ui product activity,0.4490988850593567
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,quantity,,,qty,,ui product activity,0.5014545917510986
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,product price,,,price,,ui product activity,0.4700261354446411
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,5.0,ok,button,,,,,shopping activity,,expand button,,,,,ui product activity,0.4851554334163666
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,ok,button,,,,,shopping activity,,product note,,,note,,ui product activity,0.36913639307022095
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,5.0,ok,button,,,,,shopping activity,cancel,button,,,,,ui product activity,0.556280255317688
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,7.0,ok,button,,,,,shopping activity,item,product name,,,product name,,ui product activity,0.38496652245521545
Shop4,Shop4-Shop3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,7.0,ok,button,,,,,shopping activity,,input counter,,,product name,item,ui product activity,0.40909475088119507
Shop4,Shop4-Shop3,6.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,5.0,add,button add item,,,,,shopping activity,okay,button,,,,,ui product activity,0.47072935104370117
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add,button add item,,,,,shopping activity,skip,btn skip,,,,,ui tutorial activity,0.4111291170120239
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,button add item,,,,,shopping activity,welcome,view pager,,,,,ui tutorial activity,0.4601687490940094
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,button add item,,,,,shopping activity,app create manage shopping list prioritize deadline reminder,view pager,,,,,ui tutorial activity,0.5997754335403442
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,button add item,,,,,shopping activity,,,,,,,ui tutorial activity,0.4237081706523895
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add,button add item,,,,,shopping activity,next,btn next,,,,,ui tutorial activity,0.3883442282676697
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,button add item,,,,,shopping activity,,fab new list,,,,,ui main activity,0.43182653188705444
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,button add item,,,,,shopping activity,shopping list,coordinator layout,,,,,ui main activity,0.6561568975448608
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,button add item,,,,,shopping activity,,coordinator layout,open navigation drawer,,,,ui main activity,0.4492500126361847
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,button add item,,,,,shopping activity,n shopping list,coordinator layout,,,,,ui main activity,0.580302357673645
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add,button add item,,,,,shopping activity,create list,coordinator layout,,,,,ui main activity,0.5100845098495483
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,button add item,,,,,shopping activity,,list name,,,shopping list name,,ui main activity,0.48131194710731506
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,new list,dialog title,,,,,ui main activity,0.44706472754478455
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,2.0,add,button add item,,,,,shopping activity,off,switch statistic,,,,,ui main activity,0.4468502402305603
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,,input counter,,,shopping list name,,ui main activity,0.6090243458747864
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,priority,priority spinner content,,,,,ui main activity,0.4904816448688507
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,add,button add item,,,,,shopping activity,deadline,set deadline,,,,,ui main activity,0.44693854451179504
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.CheckBox,clickable,clickable,2.0,add,button add item,,,,,shopping activity,,list dialog checkbox,,,,,ui main activity,0.4332147240638733
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,2.0,add,button add item,,,,,shopping activity,normal,priority spinner,,,,,ui main activity,0.44154810905456543
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,button add item,,,,,shopping activity,,list note,,,note,,ui main activity,0.4207015037536621
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,button add item,,,,,shopping activity,cancel,button,,,,,ui main activity,0.46046942472457886
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,2.0,add,button add item,,,,,shopping activity,okay,button,,,,,ui main activity,0.40043020248413086
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,button add item,,,,,shopping activity,list,list name,,,shopping list name,,ui main activity,0.5363138318061829
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,3.0,add,button add item,,,,,shopping activity,,input counter,,,shopping list name,list,ui main activity,0.5604938268661499
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add,button add item,,,,,shopping activity,,list note,,,note,,ui main activity,0.4207015037536621
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,fab new product,,,,,ui product activity,0.4733179807662964
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,shopping activity,list,,,,,,ui product activity,0.523874044418335
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,imageview search,search,,,,ui product activity,0.5400000214576721
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,4.0,add,button add item,,,,,shopping activity,,,navigate,,,,ui product activity,0.556869387626648
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,4.0,add,button add item,,,,,shopping activity,list contain product,,,,,,ui product activity,0.5299185514450073
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,shopping activity,new product,dialog title,,,,,ui product activity,0.49845242500305176
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,5.0,add,button add item,,,,,shopping activity,,product name,,,product name,,ui product activity,0.4233659505844116
Shop4,Shop4-Shop3,6.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,5.0,add,button add item,,,,,shopping activity,,input counter,,,product name,,ui product activity,0.5145167708396912
